new_name	cell_type_count	broad_type_count	cell_type	broad_type	FC	mid_range_cell_type_count	mid_range_broad_type_count
Galaxea_fascicularis_REEFv1___m1.669.m1	1	1	adult_neuron_12	adult_neuron	2.55049481560845	1	1
Galaxea_fascicularis_REEFv1___m1.3305.m1	1	1	adult_neuron_13	adult_neuron	2.7680167587775	2	1
Galaxea_fascicularis_REEFv1___m1.5624.m1	2	1	adult_neuron_7	adult_neuron	2.64041432959255	4	1
Galaxea_fascicularis_REEFv1___m1.5624.m1	2	1	adult_neuron_8	adult_neuron	2.84244927234882	4	1
Galaxea_fascicularis_REEFv1___m1.15514.m1	1	1	adult_germline_sperm	adult_germline	2.62025672186673	0	0
Galaxea_fascicularis_REEFv1___m1.5469.m1	1	1	adult_neuron_10	adult_neuron	3.07906397025237	1	1
Galaxea_fascicularis_REEFv1___m1.14143.m1	1	1	adult_immune_2	adult_immune	2.74626410311227	3	1
Galaxea_fascicularis_REEFv1___m1.18525.m1	1	1	adult_neuron_4	adult_neuron	3.19358115070979	2	1
Galaxea_fascicularis_REEFv1___m1.4289.m1	1	1	adult_neuron_13	adult_neuron	3.48743889404123	1	1
Galaxea_fascicularis_REEFv1___m1.3427.m1	1	1	adult_neuron_10	adult_neuron	2.68615836946504	2	1
Galaxea_fascicularis_REEFv1___m1.10590.m1	2	1	adult_neuron_5	adult_neuron	4.67810852934727	1	1
Galaxea_fascicularis_REEFv1___m1.10590.m1	2	1	adult_neuron_7	adult_neuron	2.84042442641925	1	1
Galaxea_fascicularis_REEFv1___m1.17508.m1	1	1	adult_immune_2	adult_immune	2.90823907550456	2	1
Galaxea_fascicularis_REEFv1___m1.426.m1	1	1	adult_neuron_14	adult_neuron	2.70401251425969	1	1
Galaxea_fascicularis_REEFv1___m1.4721.m1	1	1	adult_germline_sperm	adult_germline	2.66562405480633	0	0
Galaxea_fascicularis_REEFv1___m1.16938.m1	1	1	adult_neuron_13	adult_neuron	3.14464055599915	1	1
Galaxea_fascicularis_REEFv1___m1.1035.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689	0	0
Galaxea_fascicularis_REEFv1___m1.19945.m1	1	1	adult_immune_1	adult_immune	2.67675894632375	1	1
Galaxea_fascicularis_REEFv1___m1.11376.m1	1	1	adult_neuron_13	adult_neuron	3.7060521976688	5	1
Galaxea_fascicularis_REEFv1___m1.703.m1	1	1	adult_neuron_7	adult_neuron	3.31184660684474	4	1
Galaxea_fascicularis_REEFv1___m1.15754.m1	1	1	adult_neuron_13	adult_neuron	12.9899352764466	0	0
Galaxea_fascicularis_REEFv1___m1.13886.m1	1	1	adult_germline_sperm	adult_germline	4.68087316954468	0	0
Galaxea_fascicularis_REEFv1___m1.16255.m1	1	1	adult_germline_sperm	adult_germline	2.82472380471969	0	0
Galaxea_fascicularis_REEFv1___m1.540.m1	1	1	adult_germline_sperm	adult_germline	2.71108631864293	0	0
Galaxea_fascicularis_REEFv1___m1.13529.m1	1	1	adult_neuron_10	adult_neuron	4.01181053259434	3	1
Galaxea_fascicularis_REEFv1___m1.16893.m1	1	1	adult_neuron_13	adult_neuron	2.67450709562474	3	1
Galaxea_fascicularis_REEFv1___m1.10632.m1	1	1	adult_neuron_12	adult_neuron	2.69194124775964	2	1
Galaxea_fascicularis_REEFv1___m1.4168.m1	1	1	adult_neuron_13	adult_neuron	3.9467596655763	2	1
Galaxea_fascicularis_REEFv1___m1.3757.m1	1	1	adult_germline_sperm	adult_germline	2.89027636373444	0	0
Galaxea_fascicularis_REEFv1___m1.6126.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.78149285700271	2	1
Galaxea_fascicularis_REEFv1___m1.7420.m1	1	1	adult_neuron_4	adult_neuron	2.54944775016153	1	1
Galaxea_fascicularis_REEFv1___m1.16495.m1	1	1	adult_neuron_13	adult_neuron	2.60796225168558	0	0
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_10	adult_neuron	3.76494310746382	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_11	adult_neuron	7.58937943116259	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_12	adult_neuron	6.38292765619229	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_13	adult_neuron	7.33148120700586	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_8	adult_neuron	4.2079940825916	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_9	adult_neuron	2.95237139190481	4	1
Galaxea_fascicularis_REEFv1___m1.13765.m1	2	1	adult_neuron_13	adult_neuron	6.725824609038	1	1
Galaxea_fascicularis_REEFv1___m1.13765.m1	2	1	adult_neuron_9	adult_neuron	2.8264913237289	1	1
Galaxea_fascicularis_REEFv1___m1.11096.m1	1	1	adult_neuron_13	adult_neuron	3.63404166320788	1	1
Galaxea_fascicularis_REEFv1___m1.2053.m1	1	1	adult_germline_sperm	adult_germline	3.13268850551959	1	1
Galaxea_fascicularis_REEFv1___m1.4372.m1	2	1	adult_neuron_2	adult_neuron	3.75334048131381	2	1
Galaxea_fascicularis_REEFv1___m1.4372.m1	2	1	adult_neuron_13	adult_neuron	5.39540181175079	2	1
Galaxea_fascicularis_REEFv1___m1.13400.m1	1	1	adult_immune_1	adult_immune	3.79191912403597	0	0
Galaxea_fascicularis_REEFv1___m1.9255.m1	1	1	adult_neuron_13	adult_neuron	3.18250820065069	1	1
Galaxea_fascicularis_REEFv1___m1.1837.m1	1	1	adult_neuron_9	adult_neuron	2.52844940401942	4	1
Galaxea_fascicularis_REEFv1___m1.7737.m1	1	1	adult_gland_1	adult_gland	16.0732170874311	0	0
Galaxea_fascicularis_REEFv1___m1.17273.m1	1	1	adult_gastrodermis	adult_gastrodermis	2.68423482563816	1	1
Galaxea_fascicularis_REEFv1___m1.6525.m1	1	1	adult_neuron_3	adult_neuron	3.01153504821827	3	1
Galaxea_fascicularis_REEFv1___m1.708.m1	1	1	adult_gland_2	adult_gland	3.57359563418247	2	1
Galaxea_fascicularis_REEFv1___m1.2338.m1	1	1	adult_neuron_10	adult_neuron	2.78223392097879	1	1
Galaxea_fascicularis_REEFv1___m1.21399.m1	1	1	adult_germline_sperm	adult_germline	2.89829875312468	1	1
Galaxea_fascicularis_REEFv1___m1.9532.m1	1	1	adult_neuron_7	adult_neuron	3.18828199619427	2	1
Galaxea_fascicularis_REEFv1___m1.9536.m1	1	1	adult_neuron_14	adult_neuron	3.03035691750616	3	1
Galaxea_fascicularis_REEFv1___m1.1317.m1	1	1	adult_gland_1	adult_gland	7.27953395300798	0	0
Galaxea_fascicularis_REEFv1___m1.1764.m1	1	1	adult_germline_sperm	adult_germline	5.56801879960571	0	0
Galaxea_fascicularis_REEFv1___m1.17550.m1	1	1	adult_neuron_2	adult_neuron	4.43182064288851	2	1
Galaxea_fascicularis_REEFv1___m1.11650.m1	1	1	adult_neuron_8	adult_neuron	4.11186284016533	1	1
Galaxea_fascicularis_REEFv1___m1.9377.m1	1	1	adult_calicoblast	adult_calicoblast	3.52433375818469	0	0
Galaxea_fascicularis_REEFv1___m1.18852.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.76422932755465	0	0
Galaxea_fascicularis_REEFv1___m1.8197.m1	1	1	adult_neuron_13	adult_neuron	3.97390026597532	2	1
Galaxea_fascicularis_REEFv1___m1.17034.m1	1	1	adult_germline_sperm	adult_germline	3.05140485806252	0	0
Galaxea_fascicularis_REEFv1___m1.667.m1	1	1	adult_immune_2	adult_immune	3.0443044652108	3	1
Galaxea_fascicularis_REEFv1___m1.20908.m1	1	1	adult_calicoblast	adult_calicoblast	4.13180471165088	1	1
Galaxea_fascicularis_REEFv1___m1.13648.m1	1	1	adult_neuron_10	adult_neuron	3.69468252776802	5	1
Galaxea_fascicularis_REEFv1___m1.13489.m1	2	1	adult_neuron_10	adult_neuron	2.76374561606057	7	1
Galaxea_fascicularis_REEFv1___m1.13489.m1	2	1	adult_neuron_8	adult_neuron	7.22570359871509	7	1
Galaxea_fascicularis_REEFv1___m1.7421.m1	2	1	adult_epidermis_1	adult_epidermis	3.69118386337988	2	1
Galaxea_fascicularis_REEFv1___m1.7421.m1	2	1	adult_epidermis_2	adult_epidermis	2.99268027891198	2	1
Galaxea_fascicularis_REEFv1___m1.17311.m1	1	1	adult_neuron_12	adult_neuron	3.46045255365673	7	1
Galaxea_fascicularis_REEFv1___m1.13929.m1	2	1	adult_neuron_10	adult_neuron	2.93622989273736	2	1
Galaxea_fascicularis_REEFv1___m1.13929.m1	2	1	adult_neuron_8	adult_neuron	8.19800123277022	2	1
Galaxea_fascicularis_REEFv1___m1.3079.m1	1	1	adult_neuron_8	adult_neuron	3.6421598992217	0	0
Galaxea_fascicularis_REEFv1___m1.2217.m1	1	1	adult_neuron_10	adult_neuron	2.63050930796426	4	1
Galaxea_fascicularis_REEFv1___m1.17798.m1	1	1	adult_neuron_13	adult_neuron	2.78102037230914	2	1
Galaxea_fascicularis_REEFv1___m1.20863.m1	1	1	adult_germline_sperm	adult_germline	7.85812068947018	0	0
Galaxea_fascicularis_REEFv1___m1.6887.m1	1	1	adult_germline_sperm	adult_germline	2.6118415381142	0	0
Galaxea_fascicularis_REEFv1___m1.16777.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.75988993054595	0	0
Galaxea_fascicularis_REEFv1___m1.4012.m1	1	1	adult_germline_sperm	adult_germline	4.33102201319492	0	0
Galaxea_fascicularis_REEFv1___m1.5671.m1	2	1	adult_gland_10	adult_gland	7.01778053267467	0	0
Galaxea_fascicularis_REEFv1___m1.5671.m1	2	1	adult_gland_7	adult_gland	6.03200035221288	0	0
Galaxea_fascicularis_REEFv1___m1.15561.m1	1	1	adult_neuron_10	adult_neuron	2.57900054629196	0	0
Galaxea_fascicularis_REEFv1___m1.705.m1	1	1	adult_germline_sperm	adult_germline	2.9018347458027	0	0
Galaxea_fascicularis_REEFv1___m1.20184.m1	1	1	adult_neuron_10	adult_neuron	2.83160031426659	1	1
Galaxea_fascicularis_REEFv1___m1.192.m1	1	1	adult_neuron_12	adult_neuron	2.52352817558697	2	1
Galaxea_fascicularis_REEFv1___m1.15842.m1	1	1	adult_neuron_13	adult_neuron	2.86097420796849	1	1
Galaxea_fascicularis_REEFv1___m1.6002.m1	1	1	adult_neuron_6	adult_neuron	6.01024472211102	0	0
Galaxea_fascicularis_REEFv1___m1.20628.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.99555284574021	0	0
Galaxea_fascicularis_REEFv1___m1.4130.m1	1	1	adult_immune_2	adult_immune	2.85144451877787	0	0
Galaxea_fascicularis_REEFv1___m1.15683.m1	1	1	adult_mitotic_host_cells	adult_mitotic	4.62211629140886	1	1
Galaxea_fascicularis_REEFv1___m1.2616.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.5343162705169	0	0
Galaxea_fascicularis_REEFv1___m1.14305.m1	1	1	adult_germline_sperm	adult_germline	3.97929015356871	2	1
Galaxea_fascicularis_REEFv1___m1.18333.m1	1	1	adult_germline_sperm	adult_germline	3.91250694640852	0	0
Galaxea_fascicularis_REEFv1___m1.8280.m1	1	1	adult_gland_4	adult_gland	19.1331740966509	1	1
Galaxea_fascicularis_REEFv1___m1.750.m1	1	1	adult_germline_sperm	adult_germline	2.56553087900213	1	1
Galaxea_fascicularis_REEFv1___m1.8284.m1	1	1	adult_germline_sperm	adult_germline	2.69635705220859	1	1
Galaxea_fascicularis_REEFv1___m1.5908.m1	2	1	adult_neuron_2	adult_neuron	2.6111904820045	0	0
Galaxea_fascicularis_REEFv1___m1.5908.m1	2	1	adult_neuron_13	adult_neuron	3.86239555452333	0	0
Galaxea_fascicularis_REEFv1___m1.18979.m1	2	1	adult_neuron_12	adult_neuron	4.26935580623104	3	1
Galaxea_fascicularis_REEFv1___m1.18979.m1	2	1	adult_neuron_13	adult_neuron	2.86858380251001	3	1
Galaxea_fascicularis_REEFv1___m1.4894.m1	1	1	adult_neuron_13	adult_neuron	2.81109823759228	0	0
Galaxea_fascicularis_REEFv1___m1.10204.m1	1	1	adult_gland_4	adult_gland	35.6059575220159	2	1
Galaxea_fascicularis_REEFv1___m1.5395.m1	1	1	adult_neuron_13	adult_neuron	2.60419384942101	0	0
Galaxea_fascicularis_REEFv1___m1.18610.m1	2	1	adult_neuron_8	adult_neuron	2.78039252538215	4	1
Galaxea_fascicularis_REEFv1___m1.18610.m1	2	1	adult_neuron_9	adult_neuron	2.60452186256567	4	1
Galaxea_fascicularis_REEFv1___m1.4533.m1	1	1	adult_germline_sperm	adult_germline	4.5051613005272	0	0
Galaxea_fascicularis_REEFv1___m1.18292.m1	1	1	adult_neuron_10	adult_neuron	3.80955892691351	1	1
Galaxea_fascicularis_REEFv1___m1.3353.m1	1	1	adult_germline_sperm	adult_germline	2.56682766226121	0	0
Galaxea_fascicularis_REEFv1___m1.17080.m1	1	1	adult_neuron_13	adult_neuron	2.54693129728171	1	1
Galaxea_fascicularis_REEFv1___m1.9253.m1	1	1	adult_neuron_13	adult_neuron	3.8101643613901	5	1
Galaxea_fascicularis_REEFv1___m1.4818.m1	1	1	adult_neuron_2	adult_neuron	2.77871502055369	1	1
Galaxea_fascicularis_REEFv1___m1.12031.m1	1	1	adult_neuron_5	adult_neuron	2.53956594349147	5	1
Galaxea_fascicularis_REEFv1___m1.13694.m1	1	1	adult_neuron_10	adult_neuron	2.84708106058872	0	0
Galaxea_fascicularis_REEFv1___m1.18573.m1	1	1	adult_germline_sperm	adult_germline	2.62818538614769	1	1
Galaxea_fascicularis_REEFv1___m1.17361.m1	4	1	adult_neuron_12	adult_neuron	2.88524897875113	2	1
Galaxea_fascicularis_REEFv1___m1.17361.m1	4	1	adult_neuron_13	adult_neuron	9.21732394766618	2	1
Galaxea_fascicularis_REEFv1___m1.17361.m1	4	1	adult_neuron_8	adult_neuron	7.65551236488042	2	1
Galaxea_fascicularis_REEFv1___m1.17361.m1	4	1	adult_neuron_9	adult_neuron	2.6803915897879	2	1
Galaxea_fascicularis_REEFv1___m1.6450.m1	1	1	adult_gland_10	adult_gland	2.96921817270621	1	1
Galaxea_fascicularis_REEFv1___m1.14025.m1	1	1	adult_germline_sperm	adult_germline	2.97171753491885	1	1
Galaxea_fascicularis_REEFv1___m1.633.m1	1	1	adult_neuron_13	adult_neuron	2.75071034799	0	0
Galaxea_fascicularis_REEFv1___m1.7309.m1	1	1	adult_neuron_10	adult_neuron	3.52052949096874	2	1
Galaxea_fascicularis_REEFv1___m1.20466.m1	1	1	adult_neuron_13	adult_neuron	2.65387480590257	0	0
Galaxea_fascicularis_REEFv1___m1.3915.m1	2	1	adult_neuron_8	adult_neuron	3.10351711733992	7	1
Galaxea_fascicularis_REEFv1___m1.3915.m1	2	1	adult_neuron_9	adult_neuron	4.1248764538487	7	1
Galaxea_fascicularis_REEFv1___m1.17036.m1	1	1	adult_neuron_3	adult_neuron	3.31809225353659	0	0
Galaxea_fascicularis_REEFv1___m1.15969.m1	1	1	adult_neuron_12	adult_neuron	2.68161331425243	3	1
Galaxea_fascicularis_REEFv1___m1.6926.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689	1	1
Galaxea_fascicularis_REEFv1___m1.8285.m1	1	1	adult_germline_sperm	adult_germline	3.01690201037894	2	1
Galaxea_fascicularis_REEFv1___m1.15282.m1	1	1	adult_neuron_10	adult_neuron	3.05229978021495	0	0
Galaxea_fascicularis_REEFv1___m1.18452.m1	1	1	adult_neuron_13	adult_neuron	18.6941798719263	0	0
Galaxea_fascicularis_REEFv1___m1.877.m1	1	1	adult_neuron_10	adult_neuron	2.54143567790882	1	1
Galaxea_fascicularis_REEFv1___m1.22022.m1	1	1	adult_neuron_13	adult_neuron	2.90262305832285	0	0
Galaxea_fascicularis_REEFv1___m1.1482.m1	1	1	adult_neuron_10	adult_neuron	3.75429792684984	1	1
Galaxea_fascicularis_REEFv1___m1.516.m1	1	1	adult_neuron_13	adult_neuron	4.36328415980545	0	0
Galaxea_fascicularis_REEFv1___m1.17521.m1	1	1	adult_neuron_10	adult_neuron	2.768112209045	0	0
Galaxea_fascicularis_REEFv1___m1.15848.m1	1	1	adult_cnidocyte	adult_cnidocyte	3.44290766448922	0	0
Galaxea_fascicularis_REEFv1___m1.2423.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689	0	0
Galaxea_fascicularis_REEFv1___m1.638.m1	1	1	adult_immune_1	adult_immune	22.4163385394672	2	1
Galaxea_fascicularis_REEFv1___m1.10286.m1	1	1	adult_neuron_10	adult_neuron	2.82690085957544	0	0
Galaxea_fascicularis_REEFv1___m1.5438.m1	1	1	adult_calicoblast	adult_calicoblast	4.03983971791715	0	0
Galaxea_fascicularis_REEFv1___m1.5430.m1	1	1	adult_neuron_12	adult_neuron	2.51029747002604	1	1
Galaxea_fascicularis_REEFv1___m1.10282.m1	1	1	adult_germline_sperm	adult_germline	3.01768547611167	0	0
Galaxea_fascicularis_REEFv1___m1.3562.m1	1	1	adult_neuron_10	adult_neuron	2.70952739302439	1	1
Galaxea_fascicularis_REEFv1___m1.13452.m1	1	1	adult_neuron_10	adult_neuron	2.66617156503182	1	1
Galaxea_fascicularis_REEFv1___m1.911.m1	1	1	adult_germline_sperm	adult_germline	8.48169143559756	0	0
Galaxea_fascicularis_REEFv1___m1.16622.m1	1	1	adult_neuron_13	adult_neuron	3.56607847221335	1	1
Galaxea_fascicularis_REEFv1___m1.2386.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.53882319817739	5	1
Galaxea_fascicularis_REEFv1___m1.16467.m1	1	1	adult_neuron_6	adult_neuron	3.82853348845507	2	1
Galaxea_fascicularis_REEFv1___m1.9743.m1	1	1	adult_immune_2	adult_immune	8.23350963831936	0	0
Galaxea_fascicularis_REEFv1___m1.18176.m1	1	1	adult_germline_sperm	adult_germline	4.03037812069648	2	1
Galaxea_fascicularis_REEFv1___m1.22706.m1	1	1	adult_calicoblast	adult_calicoblast	2.88981648841537	3	1
Galaxea_fascicularis_REEFv1___m1.3680.m1	1	1	adult_neuron_8	adult_neuron	2.83819195677119	1	1
Galaxea_fascicularis_REEFv1___m1.4539.m1	1	1	adult_neuron_6	adult_neuron	2.52333460871896	2	1
Galaxea_fascicularis_REEFv1___m1.13217.m1	1	1	adult_neuron_13	adult_neuron	2.78473165712245	1	1
Galaxea_fascicularis_REEFv1___m1.18457.m1	1	1	adult_germline_sperm	adult_germline	2.92537645933106	3	1
Galaxea_fascicularis_REEFv1___m1.5032.m1	2	1	adult_neuron_10	adult_neuron	2.66553047628891	0	0
Galaxea_fascicularis_REEFv1___m1.5032.m1	2	1	adult_neuron_13	adult_neuron	2.72901574973678	0	0
Galaxea_fascicularis_REEFv1___m1.20310.m1	1	1	adult_neuron_13	adult_neuron	4.44342433870808	0	0
Galaxea_fascicularis_REEFv1___m1.8206.m1	1	1	adult_germline_sperm	adult_germline	2.67607609488467	1	1
Galaxea_fascicularis_REEFv1___m1.18738.m1	1	1	adult_neuron_9	adult_neuron	3.50622927489182	8	1
Galaxea_fascicularis_REEFv1___m1.10966.m1	1	1	adult_germline_sperm	adult_germline	2.75936536984038	0	0
Galaxea_fascicularis_REEFv1___m1.15048.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.56107542454135	1	1
Galaxea_fascicularis_REEFv1___m1.3282.m1	1	1	adult_neuron_10	adult_neuron	3.75224967038607	0	0
Galaxea_fascicularis_REEFv1___m1.23288.m1	1	1	adult_neuron_2	adult_neuron	2.9185620378961	3	1
Galaxea_fascicularis_REEFv1___m1.2709.m1	1	1	adult_gland_1	adult_gland	2.61896116802632	0	0
Galaxea_fascicularis_REEFv1___m1.1691.m1	1	1	adult_gland_7	adult_gland	22.084239737579	1	1
Galaxea_fascicularis_REEFv1___m1.14914.m1	1	1	adult_neuron_13	adult_neuron	3.22001963540363	1	1
Galaxea_fascicularis_REEFv1___m1.115.m1	4	1	adult_neuron_2	adult_neuron	3.11181714141855	8	1
Galaxea_fascicularis_REEFv1___m1.115.m1	4	1	adult_neuron_3	adult_neuron	2.88881172710467	8	1
Galaxea_fascicularis_REEFv1___m1.115.m1	4	1	adult_neuron_4	adult_neuron	5.46319074090875	8	1
Galaxea_fascicularis_REEFv1___m1.115.m1	4	1	adult_neuron_13	adult_neuron	3.01703051101973	8	1
Galaxea_fascicularis_REEFv1___m1.6570.m1	1	1	adult_germline_sperm	adult_germline	2.81726308549552	1	1
Galaxea_fascicularis_REEFv1___m1.2383.m1	1	1	adult_epidermis_2	adult_epidermis	3.94867833783115	1	1
Galaxea_fascicularis_REEFv1___m1.17766.m1	1	1	adult_neuron_10	adult_neuron	2.85858075046245	2	1
Galaxea_fascicularis_REEFv1___m1.6054.m1	1	1	adult_immune_1	adult_immune	2.53705781870665	0	0
Galaxea_fascicularis_REEFv1___m1.14239.m1	1	1	adult_germline_sperm	adult_germline	4.49838692052999	1	1
Galaxea_fascicularis_REEFv1___m1.1452.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689	0	0
Galaxea_fascicularis_REEFv1___m1.1806.m1	1	1	adult_neuron_10	adult_neuron	2.5687798907976	0	0
Galaxea_fascicularis_REEFv1___m1.15569.m1	1	1	adult_neuron_13	adult_neuron	2.72130063586294	1	1
Galaxea_fascicularis_REEFv1___m1.17888.m1	1	1	adult_gland_5	adult_gland	2.64169758945099	0	0
Galaxea_fascicularis_REEFv1___m1.16229.m1	1	1	adult_neuron_10	adult_neuron	2.70812723754893	1	1
Galaxea_fascicularis_REEFv1___m1.13697.m1	1	1	adult_neuron_13	adult_neuron	2.95017726923353	1	1
Galaxea_fascicularis_REEFv1___m1.19597.m1	1	1	adult_germline_sperm	adult_germline	3.01946401571591	1	1
Galaxea_fascicularis_REEFv1___m1.18739.m1	1	1	adult_germline_sperm	adult_germline	3.53298064760411	1	1
Galaxea_fascicularis_REEFv1___m1.6973.m1	1	1	adult_germline_sperm	adult_germline	8.30715784382839	3	1
Galaxea_fascicularis_REEFv1___m1.14190.m1	1	1	adult_neuron_10	adult_neuron	2.83160031426659	0	0
Galaxea_fascicularis_REEFv1___m1.16502.m1	1	1	adult_germline_sperm	adult_germline	2.56254330174455	4	1
Galaxea_fascicularis_REEFv1___m1.1213.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.50599988124432	1	1
Galaxea_fascicularis_REEFv1___m1.6453.m1	1	1	adult_neuron_13	adult_neuron	2.58250541051694	1	1
Galaxea_fascicularis_REEFv1___m1.18219.m1	2	1	adult_neuron_4	adult_neuron	2.96352568036184	4	1
Galaxea_fascicularis_REEFv1___m1.18219.m1	2	1	adult_neuron_5	adult_neuron	3.10626528828832	4	1
Galaxea_fascicularis_REEFv1___m1.636.m1	2	1	adult_immune_1	adult_immune	3.28060033164865	0	0
Galaxea_fascicularis_REEFv1___m1.636.m1	2	1	adult_immune_2	adult_immune	11.5191062338606	0	0
Galaxea_fascicularis_REEFv1___m1.15135.m1	1	1	adult_germline_sperm	adult_germline	2.86547497956644	0	0
Galaxea_fascicularis_REEFv1___m1.1855.m1	1	1	adult_neuron_13	adult_neuron	3.10073387337343	4	1
Galaxea_fascicularis_REEFv1___m1.2702.m1	2	1	adult_neuron_13	adult_neuron	3.08775606738676	0	0
Galaxea_fascicularis_REEFv1___m1.2702.m1	2	1	adult_neuron_9	adult_neuron	2.93058843965523	0	0
Galaxea_fascicularis_REEFv1___m1.14118.m1	1	1	adult_gland_5	adult_gland	3.70885838828366	1	1
Galaxea_fascicularis_REEFv1___m1.7592.m1	1	1	adult_neuron_13	adult_neuron	3.08045655321521	1	1
Galaxea_fascicularis_REEFv1___m1.6738.m1	2	1	adult_neuron_6	adult_neuron	2.66075437417798	4	1
Galaxea_fascicularis_REEFv1___m1.6738.m1	2	1	adult_neuron_8	adult_neuron	3.31018381697246	4	1
Galaxea_fascicularis_REEFv1___m1.6734.m1	1	1	adult_germline_sperm	adult_germline	3.18574660825177	0	0
Galaxea_fascicularis_REEFv1___m1.18146.m1	1	1	adult_neuron_13	adult_neuron	2.98182106465074	1	1
Galaxea_fascicularis_REEFv1___m1.4061.m1	1	1	adult_germline_sperm	adult_germline	2.87187265895054	0	0
Galaxea_fascicularis_REEFv1___m1.4862.m1	1	1	adult_neuron_10	adult_neuron	2.51828283613817	3	1
Galaxea_fascicularis_REEFv1___m1.16270.m1	1	1	adult_gland_2	adult_gland	2.60224460327458	2	1
Galaxea_fascicularis_REEFv1___m1.7235.m1	1	1	adult_neuron_13	adult_neuron	2.58549351684279	0	0
Galaxea_fascicularis_REEFv1___m1.9745.m1	1	1	adult_neuron_13	adult_neuron	2.56164980849201	0	0
Galaxea_fascicularis_REEFv1___m1.14236.m1	1	1	adult_neuron_12	adult_neuron	3.11823211572075	3	1
Galaxea_fascicularis_REEFv1___m1.6059.m1	1	1	adult_neuron_13	adult_neuron	2.55468454436379	1	1
Galaxea_fascicularis_REEFv1___m1.15895.m1	1	1	adult_neuron_10	adult_neuron	2.7219476314069	3	1
Galaxea_fascicularis_REEFv1___m1.23209.m1	1	1	adult_germline_sperm	adult_germline	3.10232411187852	4	1
Galaxea_fascicularis_REEFv1___m1.4187.m1	1	1	adult_neuron_10	adult_neuron	2.69195752295812	2	1
Galaxea_fascicularis_REEFv1___m1.10049.m1	1	1	adult_gland_2	adult_gland	2.65416966478788	0	0
Galaxea_fascicularis_REEFv1___m1.13821.m1	1	1	adult_neuron_13	adult_neuron	2.69493507741491	1	1
Galaxea_fascicularis_REEFv1___m1.15530.m1	1	1	adult_neuron_10	adult_neuron	2.52145796240923	2	1
Galaxea_fascicularis_REEFv1___m1.14878.m1	1	1	adult_germline_sperm	adult_germline	2.64164301649068	3	1
Galaxea_fascicularis_REEFv1___m1.15379.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.50793065198777	0	0
Galaxea_fascicularis_REEFv1___m1.15371.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.59248495509049	0	0
Galaxea_fascicularis_REEFv1___m1.8204.m1	1	1	adult_germline_sperm	adult_germline	2.89027636373444	1	1
Galaxea_fascicularis_REEFv1___m1.23684.m1	1	1	adult_digestive_filaments	adult_digestive	2.83302045009234	1	1
Galaxea_fascicularis_REEFv1___m1.17084.m1	1	1	adult_germline_sperm	adult_germline	5.03854367054471	0	0
Galaxea_fascicularis_REEFv1___m1.14513.m1	1	1	adult_germline_sperm	adult_germline	4.88935694669178	0	0
Galaxea_fascicularis_REEFv1___m1.6332.m1	1	1	adult_neuron_13	adult_neuron	2.62235800525298	1	1
Galaxea_fascicularis_REEFv1___m1.16832.m1	1	1	adult_neuron_10	adult_neuron	3.00325218830854	1	1
Galaxea_fascicularis_REEFv1___m1.5120.m1	1	1	adult_neuron_10	adult_neuron	2.5091172159347	1	1
Galaxea_fascicularis_REEFv1___m1.16673.m1	1	1	adult_germline_sperm	adult_germline	2.50794821185062	1	1
Galaxea_fascicularis_REEFv1___m1.2231.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.94616580285014	0	0
Galaxea_fascicularis_REEFv1___m1.19680.m1	1	1	adult_germline_sperm	adult_germline	2.85538620418565	1	1
Galaxea_fascicularis_REEFv1___m1.14639.m1	1	1	adult_neuron_13	adult_neuron	3.51874819471237	1	1
Galaxea_fascicularis_REEFv1___m1.3720.m1	1	1	adult_neuron_10	adult_neuron	2.69015266038984	1	1
Galaxea_fascicularis_REEFv1___m1.17805.m1	1	1	adult_digestive_filaments	adult_digestive	2.68296988331849	5	1
Galaxea_fascicularis_REEFv1___m1.19160.m1	1	1	adult_neuron_12	adult_neuron	2.7478377731447	1	1
Galaxea_fascicularis_REEFv1___m1.19518.m1	1	1	adult_germline_sperm	adult_germline	3.68451885517535	0	0
