new_name	cell_type_count	broad_type_count	cell_type	broad_type	FC
Galaxea_fascicularis_REEFv1___m1.23304.m1	1	1	adult_germline_sperm	adult_germline	3.02392307287903
Galaxea_fascicularis_REEFv1___m1.14331.m1	1	1	adult_neuron_13	adult_neuron	2.40449410906748
Galaxea_fascicularis_REEFv1___m1.6955.m1	1	1	adult_gland_2	adult_gland	2.05552196669018
Galaxea_fascicularis_REEFv1___m1.1556.m1	1	1	adult_unknown	adult_unknown	2.47134994964311
Galaxea_fascicularis_REEFv1___m1.5133.m1	1	1	adult_neuron_6	adult_neuron	2.63042623629743
Galaxea_fascicularis_REEFv1___m1.20415.m1	1	1	adult_germline_sperm	adult_germline	3.01690201037894
Galaxea_fascicularis_REEFv1___m1.1393.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	3.06112612854806
Galaxea_fascicularis_REEFv1___m1.7293.m1	1	1	adult_neuron_13	adult_neuron	3.07993526793061
Galaxea_fascicularis_REEFv1___m1.13155.m1	1	1	adult_gland_5	adult_gland	2.16092342028627
Galaxea_fascicularis_REEFv1___m1.13956.m1	1	1	adult_neuron_12	adult_neuron	2.33365842661435
Galaxea_fascicularis_REEFv1___m1.5775.m1	1	1	adult_immune_2	adult_immune	2.08211849458432
Galaxea_fascicularis_REEFv1___m1.3705.m1	1	1	adult_neuron_10	adult_neuron	2.24666373755164
Galaxea_fascicularis_REEFv1___m1.9601.m1	1	1	adult_germline_sperm	adult_germline	2.30618264072391
Galaxea_fascicularis_REEFv1___m1.23263.m1	1	1	adult_neuron_10	adult_neuron	2.23080860893874
Galaxea_fascicularis_REEFv1___m1.18120.m1	1	1	adult_germline_sperm	adult_germline	2.91505410658515
Galaxea_fascicularis_REEFv1___m1.8429.m1	1	1	adult_germline_sperm	adult_germline	5.1736642520827
Galaxea_fascicularis_REEFv1___m1.1313.m1	1	1	adult_neuron_13	adult_neuron	2.30134358814418
Galaxea_fascicularis_REEFv1___m1.17107.m1	1	1	adult_neuron_13	adult_neuron	2.10365334311101
Galaxea_fascicularis_REEFv1___m1.6398.m1	1	1	adult_neuron_2	adult_neuron	2.39684105274906
Galaxea_fascicularis_REEFv1___m1.3823.m1	1	1	adult_gland_4	adult_gland	2.50618816446316
Galaxea_fascicularis_REEFv1___m1.20017.m1	1	1	adult_germline_sperm	adult_germline	3.81019127577403
Galaxea_fascicularis_REEFv1___m1.2009.m1	1	1	adult_neuron_10	adult_neuron	2.16968101587198
Galaxea_fascicularis_REEFv1___m1.1796.m1	1	1	adult_germline_sperm	adult_germline	2.45357183769905
Galaxea_fascicularis_REEFv1___m1.6037.m1	1	1	adult_gland_3_digestive	adult_gland	2.38702322713743
Galaxea_fascicularis_REEFv1___m1.18246.m1	1	1	adult_germline_sperm	adult_germline	5.76340652777012
Galaxea_fascicularis_REEFv1___m1.17586.m1	1	1	adult_gland_2	adult_gland	2.24719991185127
Galaxea_fascicularis_REEFv1___m1.3307.m1	1	1	adult_germline_sperm	adult_germline	4.29069940282371
Galaxea_fascicularis_REEFv1___m1.20492.m1	1	1	adult_neuron_12	adult_neuron	2.57841995918466
Galaxea_fascicularis_REEFv1___m1.17225.m1	1	1	adult_neuron_13	adult_neuron	4.84109815806361
Galaxea_fascicularis_REEFv1___m1.9048.m1	1	1	adult_germline_sperm	adult_germline	2.70480564317331
Galaxea_fascicularis_REEFv1___m1.18884.m1	1	1	adult_germline_sperm	adult_germline	3.59379686030619
Galaxea_fascicularis_REEFv1___m1.11325.m1	1	1	adult_immune_1	adult_immune	2.27509221180679
Galaxea_fascicularis_REEFv1___m1.3945.m1	1	1	adult_gland_2	adult_gland	2.18493443925208
Galaxea_fascicularis_REEFv1___m1.4605.m1	1	1	adult_germline_sperm	adult_germline	2.95554620962496
Galaxea_fascicularis_REEFv1___m1.14697.m1	1	1	adult_germline_sperm	adult_germline	2.21928157181243
Galaxea_fascicularis_REEFv1___m1.19739.m1	1	1	adult_gland_10	adult_gland	3.45346698977981
Galaxea_fascicularis_REEFv1___m1.6318.m1	1	1	adult_neuron_13	adult_neuron	2.10660885504124
Galaxea_fascicularis_REEFv1___m1.15190.m1	1	1	adult_neuron_13	adult_neuron	4.3309106355814
Galaxea_fascicularis_REEFv1___m1.23309.m1	1	1	adult_epidermis_1	adult_epidermis	2.32934203016578
Galaxea_fascicularis_REEFv1___m1.10751.m1	1	1	adult_neuron_10	adult_neuron	2.01059524764843
Galaxea_fascicularis_REEFv1___m1.23305.m1	1	1	adult_germline_sperm	adult_germline	2.50794821185062
Galaxea_fascicularis_REEFv1___m1.8828.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.67677484731607
Galaxea_fascicularis_REEFv1___m1.3429.m1	1	1	adult_neuron_12	adult_neuron	2.15225299188468
Galaxea_fascicularis_REEFv1___m1.4727.m1	1	1	adult_neuron_8	adult_neuron	4.54770054897536
Galaxea_fascicularis_REEFv1___m1.16131.m1	1	1	adult_germline_sperm	adult_germline	2.44380030900042
Galaxea_fascicularis_REEFv1___m1.8308.m1	1	1	adult_neuron_13	adult_neuron	3.4075150302922
Galaxea_fascicularis_REEFv1___m1.17188.m1	1	1	adult_germline_sperm	adult_germline	11.9541966649439
Galaxea_fascicularis_REEFv1___m1.2851.m1	1	1	adult_neuron_13	adult_neuron	6.68244251731527
Galaxea_fascicularis_REEFv1___m1.17184.m1	1	1	adult_germline_sperm	adult_germline	2.30039371898797
Galaxea_fascicularis_REEFv1___m1.15919.m1	1	1	adult_neuron_13	adult_neuron	8.29756971257374
Galaxea_fascicularis_REEFv1___m1.13242.m1	1	1	adult_neuron_13	adult_neuron	3.06045775485075
Galaxea_fascicularis_REEFv1___m1.5061.m1	1	1	adult_neuron_13	adult_neuron	2.26365431539447
Galaxea_fascicularis_REEFv1___m1.17628.m1	1	1	adult_immune_1	adult_immune	2.08724999778334
Galaxea_fascicularis_REEFv1___m1.1679.m1	1	1	adult_neuron_13	adult_neuron	2.06045834408628
Galaxea_fascicularis_REEFv1___m1.701.m1	1	1	adult_germline_sperm	adult_germline	7.80729222139483
Galaxea_fascicularis_REEFv1___m1.1671.m1	1	1	adult_neuron_13	adult_neuron	2.35207041258998
Galaxea_fascicularis_REEFv1___m1.19784.m1	1	1	adult_neuron_10	adult_neuron	2.19891291635214
Galaxea_fascicularis_REEFv1___m1.17465.m1	1	1	adult_germline_sperm	adult_germline	3.90133332499418
Galaxea_fascicularis_REEFv1___m1.15597.m1	1	1	adult_gland_3_digestive	adult_gland	2.03791287305898
Galaxea_fascicularis_REEFv1___m1.8426.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	3.41493596593982
Galaxea_fascicularis_REEFv1___m1.8072.m1	1	1	adult_neuron_13	adult_neuron	2.58298868278915
Galaxea_fascicularis_REEFv1___m1.18926.m1	1	1	adult_neuron_13	adult_neuron	2.28941747630052
Galaxea_fascicularis_REEFv1___m1.4849.m1	1	1	adult_neuron_10	adult_neuron	2.1122830604274
Galaxea_fascicularis_REEFv1___m1.3027.m1	1	1	adult_neuron_2	adult_neuron	2.05137410525934
Galaxea_fascicularis_REEFv1___m1.10991.m1	1	1	adult_germline_sperm	adult_germline	2.91787236334252
Galaxea_fascicularis_REEFv1___m1.15232.m1	1	1	adult_germline_sperm	adult_germline	6.6514356031278
Galaxea_fascicularis_REEFv1___m1.1952.m1	1	1	adult_gland_6	adult_gland	2.16260570688052
Galaxea_fascicularis_REEFv1___m1.3665.m1	1	1	adult_neuron_10	adult_neuron	2.28653388223659
Galaxea_fascicularis_REEFv1___m1.18406.m1	1	1	adult_immune_2	adult_immune	2.94427714377503
Galaxea_fascicularis_REEFv1___m1.15878.m1	1	1	adult_germline_sperm	adult_germline	3.44563316091552
Galaxea_fascicularis_REEFv1___m1.6034.m1	1	1	adult_germline_sperm	adult_germline	5.60977953098482
Galaxea_fascicularis_REEFv1___m1.20656.m1	1	1	adult_neuron_10	adult_neuron	2.97916829936403
Galaxea_fascicularis_REEFv1___m1.8548.m1	1	1	adult_unknown	adult_unknown	2.87379884320056
Galaxea_fascicularis_REEFv1___m1.19704.m1	1	1	adult_neuron_13	adult_neuron	2.62812475126252
Galaxea_fascicularis_REEFv1___m1.660.m1	1	1	adult_neuron_12	adult_neuron	2.08098539745745
Galaxea_fascicularis_REEFv1___m1.3308.m1	1	1	adult_gland_9	adult_gland	2.7749030396997
Galaxea_fascicularis_REEFv1___m1.21157.m1	1	1	adult_immune_1	adult_immune	2.32503094154931
Galaxea_fascicularis_REEFv1___m1.14857.m1	1	1	adult_neuron_13	adult_neuron	3.12651024303135
Galaxea_fascicularis_REEFv1___m1.18084.m1	1	1	adult_germline_sperm	adult_germline	2.73363432561176
Galaxea_fascicularis_REEFv1___m1.13641.m1	1	1	adult_neuron_1	adult_neuron	2.42496927510139
Galaxea_fascicularis_REEFv1___m1.1277.m1	1	1	adult_germline_sperm	adult_germline	3.21857801309811
Galaxea_fascicularis_REEFv1___m1.1273.m1	1	1	adult_neuron_13	adult_neuron	2.34331114091008
Galaxea_fascicularis_REEFv1___m1.19382.m1	1	1	adult_neuron_13	adult_neuron	98.4143928390022
Galaxea_fascicularis_REEFv1___m1.8471.m1	1	1	adult_neuron_12	adult_neuron	2.03958179529918
Galaxea_fascicularis_REEFv1___m1.23306.m1	1	1	adult_germline_sperm	adult_germline	5.20928730735637
Galaxea_fascicularis_REEFv1___m1.941.m1	1	1	adult_neuron_12	adult_neuron	2.57343227359197
Galaxea_fascicularis_REEFv1___m1.2575.m1	1	1	adult_neuron_13	adult_neuron	3.49777196596016
Galaxea_fascicularis_REEFv1___m1.19025.m1	1	1	adult_germline_sperm	adult_germline	4.22194480226766
Galaxea_fascicularis_REEFv1___m1.4284.m1	1	1	adult_digestive_filaments	adult_digestive	2.9285262021661
Galaxea_fascicularis_REEFv1___m1.18369.m1	1	1	adult_cnidocyte	adult_cnidocyte	5.69682797202269
Galaxea_fascicularis_REEFv1___m1.4288.m1	1	1	adult_digestive_filaments	adult_digestive	2.68508085639453
Galaxea_fascicularis_REEFv1___m1.6953.m1	1	1	adult_germline_sperm	adult_germline	8.52071538780068
Galaxea_fascicularis_REEFv1___m1.3072.m1	1	1	adult_germline_sperm	adult_germline	2.19011674292818
Galaxea_fascicularis_REEFv1___m1.13922.m1	1	1	adult_neuron_10	adult_neuron	2.04770148796886
Galaxea_fascicularis_REEFv1___m1.19822.m1	1	1	adult_digestive_filaments	adult_digestive	2.92547857587255
Galaxea_fascicularis_REEFv1___m1.15631.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.63546824927432
Galaxea_fascicularis_REEFv1___m1.2214.m1	1	1	adult_gastrodermis	adult_gastrodermis	2.19519307879901
Galaxea_fascicularis_REEFv1___m1.14979.m1	1	1	adult_gland_10	adult_gland	2.13681905191603
Galaxea_fascicularis_REEFv1___m1.2210.m1	1	1	adult_neuron_13	adult_neuron	2.2211886605922
Galaxea_fascicularis_REEFv1___m1.3267.m1	1	1	adult_germline_sperm	adult_germline	2.502976255616
Galaxea_fascicularis_REEFv1___m1.4720.m1	1	1	adult_neuron_2	adult_neuron	2.33370607616083
Galaxea_fascicularis_REEFv1___m1.8309.m1	1	1	adult_immune_2	adult_immune	2.06744495668861
Galaxea_fascicularis_REEFv1___m1.16132.m1	1	1	adult_germline_sperm	adult_germline	3.87673463092191
Galaxea_fascicularis_REEFv1___m1.10236.m1	1	1	adult_neuron_1	adult_neuron	2.04752686337393
Galaxea_fascicularis_REEFv1___m1.2055.m1	1	1	adult_neuron_12	adult_neuron	2.43081072622263
Galaxea_fascicularis_REEFv1___m1.1399.m1	1	1	adult_germline_sperm	adult_germline	2.15415116868622
Galaxea_fascicularis_REEFv1___m1.20258.m1	1	1	adult_neuron_13	adult_neuron	4.22299936998062
Galaxea_fascicularis_REEFv1___m1.8756.m1	1	1	adult_neuron_8	adult_neuron	2.15885537844308
Galaxea_fascicularis_REEFv1___m1.19302.m1	1	1	adult_neuron_10	adult_neuron	2.44150330377467
Galaxea_fascicularis_REEFv1___m1.4565.m1	1	1	adult_neuron_13	adult_neuron	2.06309708270777
Galaxea_fascicularis_REEFv1___m1.10077.m1	1	1	adult_epidermis_1	adult_epidermis	2.41762998253148
Galaxea_fascicularis_REEFv1___m1.8593.m1	1	1	adult_germline_sperm	adult_germline	2.14776476316403
Galaxea_fascicularis_REEFv1___m1.23424.m1	1	1	adult_neuron_6	adult_neuron	2.03496303309136
Galaxea_fascicularis_REEFv1___m1.1835.m1	1	1	adult_neuron_4	adult_neuron	2.22325537664032
Galaxea_fascicularis_REEFv1___m1.13243.m1	1	1	adult_neuron_10	adult_neuron	2.40385461595714
Galaxea_fascicularis_REEFv1___m1.13247.m1	1	1	adult_neuron_13	adult_neuron	3.12411695253277
Galaxea_fascicularis_REEFv1___m1.5062.m1	1	1	adult_neuron_13	adult_neuron	2.40510736593526
Galaxea_fascicularis_REEFv1___m1.23265.m1	1	1	adult_germline_sperm	adult_germline	2.04540403107712
Galaxea_fascicularis_REEFv1___m1.17625.m1	1	1	adult_neuron_2	adult_neuron	2.17689700473474
Galaxea_fascicularis_REEFv1___m1.17271.m1	1	1	adult_neuron_13	adult_neuron	2.19085559698439
Galaxea_fascicularis_REEFv1___m1.3991.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.1274342532022
Galaxea_fascicularis_REEFv1___m1.15757.m1	1	1	adult_germline_sperm	adult_germline	3.05140485806252
Galaxea_fascicularis_REEFv1___m1.13889.m1	1	1	adult_neuron_10	adult_neuron	2.00196338321367
Galaxea_fascicularis_REEFv1___m1.14541.m1	1	1	adult_germline_sperm	adult_germline	2.38358115083739
Galaxea_fascicularis_REEFv1___m1.8874.m1	1	1	adult_neuron_13	adult_neuron	2.40114326412495
Galaxea_fascicularis_REEFv1___m1.3630.m1	1	1	adult_gland_2	adult_gland	65.6672967123836
Galaxea_fascicularis_REEFv1___m1.2974.m1	1	1	adult_neuron_13	adult_neuron	2.24643510736479
Galaxea_fascicularis_REEFv1___m1.1156.m1	1	1	adult_neuron_10	adult_neuron	2.14921717003322
Galaxea_fascicularis_REEFv1___m1.19261.m1	1	1	adult_neuron_12	adult_neuron	59.0128145958518
Galaxea_fascicularis_REEFv1___m1.20015.m1	1	1	adult_gland_6	adult_gland	70.6077220932595
Galaxea_fascicularis_REEFv1___m1.13365.m1	1	1	adult_neuron_10	adult_neuron	2.42567296592266
Galaxea_fascicularis_REEFv1___m1.20816.m1	1	1	adult_immune_1	adult_immune	2.69906466642692
Galaxea_fascicularis_REEFv1___m1.15879.m1	1	1	adult_neuron_10	adult_neuron	2.78550375895511
Galaxea_fascicularis_REEFv1___m1.1794.m1	1	1	adult_neuron_13	adult_neuron	2.23284034305493
Galaxea_fascicularis_REEFv1___m1.15875.m1	1	1	adult_gland_3_digestive	adult_gland	16.3255090928851
Galaxea_fascicularis_REEFv1___m1.3305.m1	1	1	adult_neuron_13	adult_neuron	2.7680167587775
Galaxea_fascicularis_REEFv1___m1.2299.m1	1	1	adult_neuron_3	adult_neuron	2.11307603786172
Galaxea_fascicularis_REEFv1___m1.12189.m1	1	1	adult_neuron_12	adult_neuron	2.20399052447859
Galaxea_fascicularis_REEFv1___m1.6677.m1	1	1	adult_neuron_14	adult_neuron	2.00727857484015
Galaxea_fascicularis_REEFv1___m1.15514.m1	1	1	adult_germline_sperm	adult_germline	2.62025672186673
Galaxea_fascicularis_REEFv1___m1.22615.m1	1	1	adult_germline_sperm	adult_germline	2.04723741741838
Galaxea_fascicularis_REEFv1___m1.5469.m1	1	1	adult_neuron_10	adult_neuron	3.07906397025237
Galaxea_fascicularis_REEFv1___m1.1278.m1	1	1	adult_gland_1	adult_gland	2.34911244087317
Galaxea_fascicularis_REEFv1___m1.17670.m1	1	1	adult_gland_2	adult_gland	2.42858630527654
Galaxea_fascicularis_REEFv1___m1.15355.m1	1	1	adult_neuron_13	adult_neuron	2.12487645540674
Galaxea_fascicularis_REEFv1___m1.14143.m1	1	1	adult_immune_2	adult_immune	2.74626410311227
Galaxea_fascicularis_REEFv1___m1.14940.m1	1	1	adult_epidermis_2	adult_epidermis	2.04031479438757
Galaxea_fascicularis_REEFv1___m1.15997.m1	1	1	adult_gland_5	adult_gland	2.02179805986492
Galaxea_fascicularis_REEFv1___m1.4289.m1	1	1	adult_neuron_13	adult_neuron	3.48743889404123
Galaxea_fascicularis_REEFv1___m1.19026.m1	1	1	adult_neuron_13	adult_neuron	2.21310160567541
Galaxea_fascicularis_REEFv1___m1.6958.m1	1	1	adult_neuron_10	adult_neuron	2.06067764391502
Galaxea_fascicularis_REEFv1___m1.17154.m1	1	1	adult_neuron_14	adult_neuron	2.07793067302535
Galaxea_fascicularis_REEFv1___m1.3427.m1	1	1	adult_neuron_10	adult_neuron	2.68615836946504
Galaxea_fascicularis_REEFv1___m1.783.m1	1	1	adult_gland_2	adult_gland	2.47242185534585
Galaxea_fascicularis_REEFv1___m1.16494.m1	1	1	adult_germline_sperm	adult_germline	2.34826820290304
Galaxea_fascicularis_REEFv1___m1.16490.m1	1	1	adult_neuron_12	adult_neuron	2.04249154848746
Galaxea_fascicularis_REEFv1___m1.17508.m1	1	1	adult_immune_2	adult_immune	2.90823907550456
Galaxea_fascicularis_REEFv1___m1.2215.m1	1	1	adult_epidermis_2	adult_epidermis	2.42153936020161
Galaxea_fascicularis_REEFv1___m1.14424.m1	1	1	adult_germline_sperm	adult_germline	2.04245962529491
Galaxea_fascicularis_REEFv1___m1.17349.m1	1	1	adult_epidermis_1	adult_epidermis	2.19761410036714
Galaxea_fascicularis_REEFv1___m1.426.m1	1	1	adult_neuron_14	adult_neuron	2.70401251425969
Galaxea_fascicularis_REEFv1___m1.4721.m1	1	1	adult_germline_sperm	adult_germline	2.66562405480633
Galaxea_fascicularis_REEFv1___m1.2857.m1	1	1	adult_neuron_6	adult_neuron	2.16539216649262
Galaxea_fascicularis_REEFv1___m1.3513.m1	1	1	adult_germline_sperm	adult_germline	2.13381256386748
Galaxea_fascicularis_REEFv1___m1.16938.m1	1	1	adult_neuron_13	adult_neuron	3.14464055599915
Galaxea_fascicularis_REEFv1___m1.13403.m1	1	1	adult_neuron_10	adult_neuron	2.13398415725271
Galaxea_fascicularis_REEFv1___m1.1035.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689
Galaxea_fascicularis_REEFv1___m1.15913.m1	1	1	adult_gland_6	adult_gland	2.02309276390751
Galaxea_fascicularis_REEFv1___m1.7736.m1	1	1	adult_gland_3_digestive	adult_gland	20.5819136187841
Galaxea_fascicularis_REEFv1___m1.19945.m1	1	1	adult_immune_1	adult_immune	2.67675894632375
Galaxea_fascicularis_REEFv1___m1.11376.m1	1	1	adult_neuron_13	adult_neuron	3.7060521976688
Galaxea_fascicularis_REEFv1___m1.9449.m1	1	1	adult_germline_sperm	adult_germline	3.87529010713992
Galaxea_fascicularis_REEFv1___m1.15754.m1	1	1	adult_neuron_13	adult_neuron	12.9899352764466
Galaxea_fascicularis_REEFv1___m1.10510.m1	1	1	adult_neuron_10	adult_neuron	3.32849030313656
Galaxea_fascicularis_REEFv1___m1.2337.m1	1	1	adult_neuron_8	adult_neuron	2.2595544906565
Galaxea_fascicularis_REEFv1___m1.13886.m1	1	1	adult_germline_sperm	adult_germline	4.68087316954468
Galaxea_fascicularis_REEFv1___m1.16255.m1	1	1	adult_germline_sperm	adult_germline	2.82472380471969
Galaxea_fascicularis_REEFv1___m1.540.m1	1	1	adult_germline_sperm	adult_germline	2.71108631864293
Galaxea_fascicularis_REEFv1___m1.17712.m1	1	1	adult_germline_sperm	adult_germline	2.10681944668778
Galaxea_fascicularis_REEFv1___m1.2971.m1	1	1	adult_neuron_11	adult_neuron	2.02480142195829
Galaxea_fascicularis_REEFv1___m1.13529.m1	1	1	adult_neuron_10	adult_neuron	4.01181053259434
Galaxea_fascicularis_REEFv1___m1.13521.m1	1	1	adult_immune_2	adult_immune	2.46616792410818
Galaxea_fascicularis_REEFv1___m1.17557.m1	1	1	adult_neuron_9	adult_neuron	2.14835063799387
Galaxea_fascicularis_REEFv1___m1.16893.m1	1	1	adult_neuron_13	adult_neuron	2.67450709562474
Galaxea_fascicularis_REEFv1___m1.17398.m1	1	1	adult_neuron_13	adult_neuron	2.37490755670451
Galaxea_fascicularis_REEFv1___m1.17394.m1	1	1	adult_neuron_7	adult_neuron	2.1653818446274
Galaxea_fascicularis_REEFv1___m1.17390.m1	1	1	adult_epidermis_2	adult_epidermis	5.39794607122629
Galaxea_fascicularis_REEFv1___m1.825.m1	1	1	adult_calicoblast	adult_calicoblast	2.27796234903533
Galaxea_fascicularis_REEFv1___m1.3115.m1	1	1	adult_neuron_13	adult_neuron	2.70505731625903
Galaxea_fascicularis_REEFv1___m1.4168.m1	1	1	adult_neuron_13	adult_neuron	3.9467596655763
Galaxea_fascicularis_REEFv1___m1.3757.m1	1	1	adult_germline_sperm	adult_germline	2.89027636373444
Galaxea_fascicularis_REEFv1___m1.3753.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.10516775248018
Galaxea_fascicularis_REEFv1___m1.6126.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.78149285700271
Galaxea_fascicularis_REEFv1___m1.7179.m1	1	1	adult_neuron_2	adult_neuron	2.25080318261282
Galaxea_fascicularis_REEFv1___m1.3594.m1	1	1	adult_neuron_8	adult_neuron	2.15793487633919
Galaxea_fascicularis_REEFv1___m1.7420.m1	1	1	adult_neuron_4	adult_neuron	2.54944775016153
Galaxea_fascicularis_REEFv1___m1.1520.m1	1	1	adult_epidermis_2	adult_epidermis	2.10907401799762
Galaxea_fascicularis_REEFv1___m1.14941.m1	1	1	adult_neuron_10	adult_neuron	2.31445487551349
Galaxea_fascicularis_REEFv1___m1.5906.m1	1	1	adult_neuron_10	adult_neuron	2.14639544453816
Galaxea_fascicularis_REEFv1___m1.7619.m1	1	1	adult_neuron_13	adult_neuron	2.07789576286133
Galaxea_fascicularis_REEFv1___m1.16495.m1	1	1	adult_neuron_13	adult_neuron	2.60796225168558
Galaxea_fascicularis_REEFv1___m1.3875.m1	1	1	adult_neuron_13	adult_neuron	2.36908446500044
Galaxea_fascicularis_REEFv1___m1.4531.m1	1	1	adult_neuron_8	adult_neuron	2.28659890418582
Galaxea_fascicularis_REEFv1___m1.11096.m1	1	1	adult_neuron_13	adult_neuron	3.63404166320788
Galaxea_fascicularis_REEFv1___m1.423.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.15298068647169
Galaxea_fascicularis_REEFv1___m1.16134.m1	1	1	adult_calicoblast	adult_calicoblast	2.01313111282819
Galaxea_fascicularis_REEFv1___m1.2053.m1	1	1	adult_germline_sperm	adult_germline	3.13268850551959
Galaxea_fascicularis_REEFv1___m1.13400.m1	1	1	adult_immune_1	adult_immune	3.79191912403597
Galaxea_fascicularis_REEFv1___m1.3359.m1	1	1	adult_germline_sperm	adult_germline	2.07103921829676
Galaxea_fascicularis_REEFv1___m1.7737.m1	1	1	adult_gland_1	adult_gland	16.0732170874311
Galaxea_fascicularis_REEFv1___m1.17273.m1	1	1	adult_gastrodermis	adult_gastrodermis	2.68423482563816
Galaxea_fascicularis_REEFv1___m1.8230.m1	1	1	adult_gland_5	adult_gland	2.26015004704267
Galaxea_fascicularis_REEFv1___m1.2338.m1	1	1	adult_neuron_10	adult_neuron	2.78223392097879
Galaxea_fascicularis_REEFv1___m1.21399.m1	1	1	adult_germline_sperm	adult_germline	2.89829875312468
Galaxea_fascicularis_REEFv1___m1.21640.m1	1	1	adult_neuron_10	adult_neuron	2.11025290974511
Galaxea_fascicularis_REEFv1___m1.9532.m1	1	1	adult_neuron_7	adult_neuron	3.18828199619427
Galaxea_fascicularis_REEFv1___m1.1317.m1	1	1	adult_gland_1	adult_gland	7.27953395300798
Galaxea_fascicularis_REEFv1___m1.1764.m1	1	1	adult_germline_sperm	adult_germline	5.56801879960571
Galaxea_fascicularis_REEFv1___m1.17550.m1	1	1	adult_neuron_2	adult_neuron	4.43182064288851
Galaxea_fascicularis_REEFv1___m1.9377.m1	1	1	adult_calicoblast	adult_calicoblast	3.52433375818469
Galaxea_fascicularis_REEFv1___m1.5186.m1	1	1	adult_neuron_13	adult_neuron	2.46049688474305
Galaxea_fascicularis_REEFv1___m1.15686.m1	1	1	adult_immune_1	adult_immune	2.17844082511194
Galaxea_fascicularis_REEFv1___m1.20460.m1	1	1	adult_neuron_2	adult_neuron	2.41152116578173
Galaxea_fascicularis_REEFv1___m1.8356.m1	1	1	adult_neuron_8	adult_neuron	2.28099326066931
Galaxea_fascicularis_REEFv1___m1.18852.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.76422932755465
Galaxea_fascicularis_REEFv1___m1.4775.m1	1	1	adult_neuron_12	adult_neuron	2.32141305005293
Galaxea_fascicularis_REEFv1___m1.14661.m1	1	1	adult_gland_5	adult_gland	2.32512650174256
Galaxea_fascicularis_REEFv1___m1.8197.m1	1	1	adult_neuron_13	adult_neuron	3.97390026597532
Galaxea_fascicularis_REEFv1___m1.667.m1	1	1	adult_immune_2	adult_immune	3.0443044652108
Galaxea_fascicularis_REEFv1___m1.7941.m1	1	1	adult_neuron_13	adult_neuron	2.46587036568353
Galaxea_fascicularis_REEFv1___m1.17034.m1	1	1	adult_germline_sperm	adult_germline	3.05140485806252
Galaxea_fascicularis_REEFv1___m1.20908.m1	1	1	adult_calicoblast	adult_calicoblast	4.13180471165088
Galaxea_fascicularis_REEFv1___m1.13648.m1	1	1	adult_neuron_10	adult_neuron	3.69468252776802
Galaxea_fascicularis_REEFv1___m1.3591.m1	1	1	adult_epidermis_1	adult_epidermis	2.06510921755568
Galaxea_fascicularis_REEFv1___m1.6920.m1	1	1	adult_neuron_6	adult_neuron	2.05532894198607
Galaxea_fascicularis_REEFv1___m1.14149.m1	1	1	adult_neuron_10	adult_neuron	2.38073355067377
Galaxea_fascicularis_REEFv1___m1.143.m1	1	1	adult_germline_sperm	adult_germline	2.17579600457575
Galaxea_fascicularis_REEFv1___m1.16659.m1	1	1	adult_calicoblast	adult_calicoblast	2.38034298328532
Galaxea_fascicularis_REEFv1___m1.16655.m1	1	1	adult_neuron_13	adult_neuron	2.39267272225397
Galaxea_fascicularis_REEFv1___m1.9134.m1	1	1	adult_neuron_13	adult_neuron	2.05869663562525
Galaxea_fascicularis_REEFv1___m1.14787.m1	1	1	adult_neuron_13	adult_neuron	2.09568711937003
Galaxea_fascicularis_REEFv1___m1.17156.m1	1	1	adult_gland_10	adult_gland	2.046653770407
Galaxea_fascicularis_REEFv1___m1.3079.m1	1	1	adult_neuron_8	adult_neuron	3.6421598992217
Galaxea_fascicularis_REEFv1___m1.13925.m1	1	1	adult_germline_sperm	adult_germline	2.10063772132296
Galaxea_fascicularis_REEFv1___m1.2217.m1	1	1	adult_neuron_10	adult_neuron	2.63050930796426
Galaxea_fascicularis_REEFv1___m1.17953.m1	1	1	adult_germline_sperm	adult_germline	2.1868219725414
Galaxea_fascicularis_REEFv1___m1.17798.m1	1	1	adult_neuron_13	adult_neuron	2.78102037230914
Galaxea_fascicularis_REEFv1___m1.20863.m1	1	1	adult_germline_sperm	adult_germline	7.85812068947018
Galaxea_fascicularis_REEFv1___m1.16135.m1	1	1	adult_neuron_2	adult_neuron	2.12570783254606
Galaxea_fascicularis_REEFv1___m1.2859.m1	1	1	adult_germline_sperm	adult_germline	2.28810973865007
Galaxea_fascicularis_REEFv1___m1.6887.m1	1	1	adult_germline_sperm	adult_germline	2.6118415381142
Galaxea_fascicularis_REEFv1___m1.16777.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.75988993054595
Galaxea_fascicularis_REEFv1___m1.4012.m1	1	1	adult_germline_sperm	adult_germline	4.33102201319492
