new_name	cell_type_count	broad_type_count	cell_type	broad_type	FC	mid_range_cell_type_count	mid_range_broad_type_count
Galaxea_fascicularis_REEFv1___m1.18246.m1	1	1	adult_germline_sperm	adult_germline	5.76340652777012	1	1
Galaxea_fascicularis_REEFv1___m1.3307.m1	1	1	adult_germline_sperm	adult_germline	4.29069940282371	1	1
Galaxea_fascicularis_REEFv1___m1.20492.m1	1	1	adult_neuron_12	adult_neuron	2.57841995918466	0	0
Galaxea_fascicularis_REEFv1___m1.17225.m1	1	1	adult_neuron_13	adult_neuron	4.84109815806361	2	1
Galaxea_fascicularis_REEFv1___m1.9048.m1	1	1	adult_germline_sperm	adult_germline	2.70480564317331	0	0
Galaxea_fascicularis_REEFv1___m1.18884.m1	1	1	adult_germline_sperm	adult_germline	3.59379686030619	4	2
Galaxea_fascicularis_REEFv1___m1.4605.m1	1	1	adult_germline_sperm	adult_germline	2.95554620962496	1	1
Galaxea_fascicularis_REEFv1___m1.19739.m1	1	1	adult_gland_10	adult_gland	3.45346698977981	0	0
Galaxea_fascicularis_REEFv1___m1.16208.m1	3	2	adult_gastrodermis_musclelike	adult_gastrodermis	3.05348131809192	3	2
Galaxea_fascicularis_REEFv1___m1.16208.m1	3	2	adult_gastrodermis	adult_gastrodermis	2.72238653522888	3	2
Galaxea_fascicularis_REEFv1___m1.16208.m1	3	2	adult_cnidocyte	adult_cnidocyte	2.68303535781352	3	2
Galaxea_fascicularis_REEFv1___m1.15194.m1	1	1	adult_neuron_12	adult_neuron	4.88311936876489	8	2
Galaxea_fascicularis_REEFv1___m1.15190.m1	1	1	adult_neuron_13	adult_neuron	4.3309106355814	3	2
Galaxea_fascicularis_REEFv1___m1.15995.m1	1	1	adult_neuron_10	adult_neuron	2.5097443912271	1	1
Galaxea_fascicularis_REEFv1___m1.23305.m1	1	1	adult_germline_sperm	adult_germline	2.50794821185062	0	0
Galaxea_fascicularis_REEFv1___m1.8828.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.67677484731607	1	1
Galaxea_fascicularis_REEFv1___m1.12464.m1	1	1	adult_neuron_5	adult_neuron	4.35949638611528	1	1
Galaxea_fascicularis_REEFv1___m1.4727.m1	1	1	adult_neuron_8	adult_neuron	4.54770054897536	2	1
Galaxea_fascicularis_REEFv1___m1.8308.m1	1	1	adult_neuron_13	adult_neuron	3.4075150302922	1	1
Galaxea_fascicularis_REEFv1___m1.17188.m1	1	1	adult_germline_sperm	adult_germline	11.9541966649439	0	0
Galaxea_fascicularis_REEFv1___m1.14617.m1	2	2	adult_mitotic_host_cells	adult_mitotic	2.6384857036007	1	1
Galaxea_fascicularis_REEFv1___m1.14617.m1	2	2	adult_unknown	adult_unknown	3.25697210898278	1	1
Galaxea_fascicularis_REEFv1___m1.16932.m1	1	1	adult_immune_2	adult_immune	2.61790878134908	2	1
Galaxea_fascicularis_REEFv1___m1.2851.m1	1	1	adult_neuron_13	adult_neuron	6.68244251731527	2	1
Galaxea_fascicularis_REEFv1___m1.19301.m1	2	2	adult_gastrodermis	adult_gastrodermis	2.99131550627478	3	1
Galaxea_fascicularis_REEFv1___m1.19301.m1	2	2	adult_alga-hosting_cells	adult_alga-hosting	3.22570759132204	3	1
Galaxea_fascicularis_REEFv1___m1.17985.m1	2	1	adult_neuron_8	adult_neuron	2.65828430210201	7	1
Galaxea_fascicularis_REEFv1___m1.17985.m1	2	1	adult_neuron_9	adult_neuron	3.60496234246555	7	1
Galaxea_fascicularis_REEFv1___m1.15919.m1	1	1	adult_neuron_13	adult_neuron	8.29756971257374	1	1
Galaxea_fascicularis_REEFv1___m1.13242.m1	1	1	adult_neuron_13	adult_neuron	3.06045775485075	1	1
Galaxea_fascicularis_REEFv1___m1.19943.m1	1	1	adult_neuron_13	adult_neuron	3.75567775705902	3	1
Galaxea_fascicularis_REEFv1___m1.1675.m1	2	1	adult_neuron_8	adult_neuron	4.00226913680059	4	1
Galaxea_fascicularis_REEFv1___m1.1675.m1	2	1	adult_neuron_9	adult_neuron	3.03828159935974	4	1
Galaxea_fascicularis_REEFv1___m1.701.m1	1	1	adult_germline_sperm	adult_germline	7.80729222139483	1	1
Galaxea_fascicularis_REEFv1___m1.17465.m1	1	1	adult_germline_sperm	adult_germline	3.90133332499418	4	1
Galaxea_fascicularis_REEFv1___m1.8426.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	3.41493596593982	0	0
Galaxea_fascicularis_REEFv1___m1.8072.m1	1	1	adult_neuron_13	adult_neuron	2.58298868278915	0	0
Galaxea_fascicularis_REEFv1___m1.19979.m1	2	2	adult_immune_1	adult_immune	8.03553999995813	4	2
Galaxea_fascicularis_REEFv1___m1.19979.m1	2	2	adult_calicoblast	adult_calicoblast	2.52629312360051	4	2
Galaxea_fascicularis_REEFv1___m1.10991.m1	1	1	adult_germline_sperm	adult_germline	2.91787236334252	1	1
Galaxea_fascicularis_REEFv1___m1.15232.m1	1	1	adult_germline_sperm	adult_germline	6.6514356031278	3	1
Galaxea_fascicularis_REEFv1___m1.13718.m1	3	2	adult_neuron_11	adult_neuron	2.76016214623482	4	2
Galaxea_fascicularis_REEFv1___m1.13718.m1	3	2	adult_neuron_6	adult_neuron	2.57941270730442	4	2
Galaxea_fascicularis_REEFv1___m1.13718.m1	3	2	adult_germline_sperm	adult_germline	6.39114154935671	4	2
Galaxea_fascicularis_REEFv1___m1.18406.m1	1	1	adult_immune_2	adult_immune	2.94427714377503	0	0
Galaxea_fascicularis_REEFv1___m1.9565.m1	2	2	adult_neuron_2	adult_neuron	3.39649364206449	7	2
Galaxea_fascicularis_REEFv1___m1.9565.m1	2	2	adult_gland_10	adult_gland	3.24153734931957	7	2
Galaxea_fascicularis_REEFv1___m1.15878.m1	1	1	adult_germline_sperm	adult_germline	3.44563316091552	1	1
Galaxea_fascicularis_REEFv1___m1.6034.m1	1	1	adult_germline_sperm	adult_germline	5.60977953098482	0	0
Galaxea_fascicularis_REEFv1___m1.20656.m1	1	1	adult_neuron_10	adult_neuron	2.97916829936403	1	1
Galaxea_fascicularis_REEFv1___m1.16729.m1	2	1	adult_neuron_8	adult_neuron	5.832941575774	1	1
Galaxea_fascicularis_REEFv1___m1.16729.m1	2	1	adult_neuron_9	adult_neuron	3.43461204029033	1	1
Galaxea_fascicularis_REEFv1___m1.8548.m1	1	1	adult_unknown	adult_unknown	2.87379884320056	1	1
Galaxea_fascicularis_REEFv1___m1.19704.m1	1	1	adult_neuron_13	adult_neuron	2.62812475126252	1	1
Galaxea_fascicularis_REEFv1___m1.4963.m1	2	1	adult_neuron_10	adult_neuron	2.58472691348782	3	2
Galaxea_fascicularis_REEFv1___m1.4963.m1	2	1	adult_neuron_8	adult_neuron	2.84048868147819	3	2
Galaxea_fascicularis_REEFv1___m1.3308.m1	1	1	adult_gland_9	adult_gland	2.7749030396997	0	0
Galaxea_fascicularis_REEFv1___m1.14857.m1	1	1	adult_neuron_13	adult_neuron	3.12651024303135	0	0
Galaxea_fascicularis_REEFv1___m1.18084.m1	1	1	adult_germline_sperm	adult_germline	2.73363432561176	1	1
Galaxea_fascicularis_REEFv1___m1.1277.m1	1	1	adult_germline_sperm	adult_germline	3.21857801309811	1	1
Galaxea_fascicularis_REEFv1___m1.9842.m1	1	1	adult_neuron_10	adult_neuron	2.710122833728	1	1
Galaxea_fascicularis_REEFv1___m1.4606.m1	1	1	adult_neuron_8	adult_neuron	2.56476209442524	5	1
Galaxea_fascicularis_REEFv1___m1.19382.m1	1	1	adult_neuron_13	adult_neuron	98.4143928390022	1	1
Galaxea_fascicularis_REEFv1___m1.9687.m1	1	1	adult_neuron_13	adult_neuron	2.58992764219757	4	1
Galaxea_fascicularis_REEFv1___m1.23306.m1	1	1	adult_germline_sperm	adult_germline	5.20928730735637	1	1
Galaxea_fascicularis_REEFv1___m1.941.m1	1	1	adult_neuron_12	adult_neuron	2.57343227359197	1	1
Galaxea_fascicularis_REEFv1___m1.2575.m1	1	1	adult_neuron_13	adult_neuron	3.49777196596016	5	2
Galaxea_fascicularis_REEFv1___m1.19025.m1	1	1	adult_germline_sperm	adult_germline	4.22194480226766	3	1
Galaxea_fascicularis_REEFv1___m1.4284.m1	1	1	adult_digestive_filaments	adult_digestive	2.9285262021661	3	1
Galaxea_fascicularis_REEFv1___m1.18369.m1	1	1	adult_cnidocyte	adult_cnidocyte	5.69682797202269	0	0
Galaxea_fascicularis_REEFv1___m1.4288.m1	1	1	adult_digestive_filaments	adult_digestive	2.68508085639453	2	1
Galaxea_fascicularis_REEFv1___m1.6953.m1	1	1	adult_germline_sperm	adult_germline	8.52071538780068	1	1
Galaxea_fascicularis_REEFv1___m1.19822.m1	1	1	adult_digestive_filaments	adult_digestive	2.92547857587255	3	1
Galaxea_fascicularis_REEFv1___m1.15631.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.63546824927432	1	1
Galaxea_fascicularis_REEFv1___m1.3267.m1	1	1	adult_germline_sperm	adult_germline	2.502976255616	1	1
Galaxea_fascicularis_REEFv1___m1.17348.m1	5	1	adult_neuron_1	adult_neuron	3.54083310192192	4	1
Galaxea_fascicularis_REEFv1___m1.17348.m1	5	1	adult_neuron_4	adult_neuron	3.83057320678937	4	1
Galaxea_fascicularis_REEFv1___m1.17348.m1	5	1	adult_neuron_5	adult_neuron	3.09386921811582	4	1
Galaxea_fascicularis_REEFv1___m1.17348.m1	5	1	adult_neuron_13	adult_neuron	6.55822951754398	4	1
Galaxea_fascicularis_REEFv1___m1.17348.m1	5	1	adult_neuron_14	adult_neuron	2.53619018052165	4	1
Galaxea_fascicularis_REEFv1___m1.16132.m1	1	1	adult_germline_sperm	adult_germline	3.87673463092191	2	1
Galaxea_fascicularis_REEFv1___m1.20258.m1	1	1	adult_neuron_13	adult_neuron	4.22299936998062	2	1
Galaxea_fascicularis_REEFv1___m1.1034.m1	2	1	adult_neuron_4	adult_neuron	2.74667450188427	6	2
Galaxea_fascicularis_REEFv1___m1.1034.m1	2	1	adult_neuron_7	adult_neuron	6.23724592770652	6	2
Galaxea_fascicularis_REEFv1___m1.20099.m1	2	2	adult_immune_1	adult_immune	4.40629519705486	5	2
Galaxea_fascicularis_REEFv1___m1.20099.m1	2	2	adult_alga-hosting_cells	adult_alga-hosting	4.90299356626736	5	2
Galaxea_fascicularis_REEFv1___m1.13247.m1	1	1	adult_neuron_13	adult_neuron	3.12411695253277	1	1
Galaxea_fascicularis_REEFv1___m1.23269.m1	1	1	adult_neuron_10	adult_neuron	2.52345470828759	4	2
Galaxea_fascicularis_REEFv1___m1.17629.m1	1	1	adult_germline_sperm	adult_germline	2.67639456455117	2	1
Galaxea_fascicularis_REEFv1___m1.9891.m1	1	1	adult_neuron_6	adult_neuron	3.15282031157314	5	2
Galaxea_fascicularis_REEFv1___m1.8236.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	3.85438308427312	3	2
Galaxea_fascicularis_REEFv1___m1.15757.m1	1	1	adult_germline_sperm	adult_germline	3.05140485806252	2	1
Galaxea_fascicularis_REEFv1___m1.4842.m1	1	1	adult_gland_10	adult_gland	7.30007930546062	2	2
Galaxea_fascicularis_REEFv1___m1.1319.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.91424599969649	6	2
Galaxea_fascicularis_REEFv1___m1.1311.m1	1	1	adult_gland_2	adult_gland	6.70160658990904	2	1
Galaxea_fascicularis_REEFv1___m1.3630.m1	1	1	adult_gland_2	adult_gland	65.6672967123836	3	1
Galaxea_fascicularis_REEFv1___m1.384.m1	2	2	adult_gastrodermis	adult_gastrodermis	5.81958169186909	6	2
Galaxea_fascicularis_REEFv1___m1.384.m1	2	2	adult_alga-hosting_cells	adult_alga-hosting	6.33163805549419	6	2
Galaxea_fascicularis_REEFv1___m1.5343.m1	1	1	adult_neuron_12	adult_neuron	3.67841101748138	6	2
Galaxea_fascicularis_REEFv1___m1.6800.m1	2	1	adult_gland_6	adult_gland	3.36865540997768	1	1
Galaxea_fascicularis_REEFv1___m1.6800.m1	2	1	adult_gland_8	adult_gland	3.25171055419923	1	1
Galaxea_fascicularis_REEFv1___m1.19261.m1	1	1	adult_neuron_12	adult_neuron	59.0128145958518	0	0
Galaxea_fascicularis_REEFv1___m1.20015.m1	1	1	adult_gland_6	adult_gland	70.6077220932595	2	1
Galaxea_fascicularis_REEFv1___m1.20816.m1	1	1	adult_immune_1	adult_immune	2.69906466642692	2	1
Galaxea_fascicularis_REEFv1___m1.18403.m1	1	1	adult_neuron_13	adult_neuron	10.4656315606439	5	1
Galaxea_fascicularis_REEFv1___m1.7694.m1	1	1	adult_neuron_11	adult_neuron	4.35272916343613	3	2
Galaxea_fascicularis_REEFv1___m1.15879.m1	1	1	adult_neuron_10	adult_neuron	2.78550375895511	2	1
Galaxea_fascicularis_REEFv1___m1.15875.m1	1	1	adult_gland_3_digestive	adult_gland	16.3255090928851	1	1
Galaxea_fascicularis_REEFv1___m1.669.m1	1	1	adult_neuron_12	adult_neuron	2.55049481560845	1	1
Galaxea_fascicularis_REEFv1___m1.3305.m1	1	1	adult_neuron_13	adult_neuron	2.7680167587775	2	1
Galaxea_fascicularis_REEFv1___m1.5624.m1	2	1	adult_neuron_7	adult_neuron	2.64041432959255	4	1
Galaxea_fascicularis_REEFv1___m1.5624.m1	2	1	adult_neuron_8	adult_neuron	2.84244927234882	4	1
Galaxea_fascicularis_REEFv1___m1.15514.m1	1	1	adult_germline_sperm	adult_germline	2.62025672186673	0	0
Galaxea_fascicularis_REEFv1___m1.5469.m1	1	1	adult_neuron_10	adult_neuron	3.07906397025237	1	1
Galaxea_fascicularis_REEFv1___m1.14143.m1	1	1	adult_immune_2	adult_immune	2.74626410311227	3	1
Galaxea_fascicularis_REEFv1___m1.149.m1	3	2	adult_epidermis_1	adult_epidermis	3.29506135641363	2	1
Galaxea_fascicularis_REEFv1___m1.149.m1	3	2	adult_epidermis_2	adult_epidermis	3.85991114894807	2	1
Galaxea_fascicularis_REEFv1___m1.149.m1	3	2	adult_calicoblast	adult_calicoblast	4.32896206809229	2	1
Galaxea_fascicularis_REEFv1___m1.18525.m1	1	1	adult_neuron_4	adult_neuron	3.19358115070979	2	1
Galaxea_fascicularis_REEFv1___m1.18521.m1	2	2	adult_neuron_13	adult_neuron	2.80346195803708	5	2
Galaxea_fascicularis_REEFv1___m1.18521.m1	2	2	adult_germline_sperm	adult_germline	2.89185338420753	5	2
Galaxea_fascicularis_REEFv1___m1.4289.m1	1	1	adult_neuron_13	adult_neuron	3.48743889404123	1	1
Galaxea_fascicularis_REEFv1___m1.3427.m1	1	1	adult_neuron_10	adult_neuron	2.68615836946504	2	1
Galaxea_fascicularis_REEFv1___m1.10590.m1	2	1	adult_neuron_5	adult_neuron	4.67810852934727	1	1
Galaxea_fascicularis_REEFv1___m1.10590.m1	2	1	adult_neuron_7	adult_neuron	2.84042442641925	1	1
Galaxea_fascicularis_REEFv1___m1.17508.m1	1	1	adult_immune_2	adult_immune	2.90823907550456	2	1
Galaxea_fascicularis_REEFv1___m1.23595.m1	2	2	adult_neuron_13	adult_neuron	5.16563786578412	1	1
Galaxea_fascicularis_REEFv1___m1.23595.m1	2	2	adult_germline_sperm	adult_germline	5.10359153576392	1	1
Galaxea_fascicularis_REEFv1___m1.426.m1	1	1	adult_neuron_14	adult_neuron	2.70401251425969	1	1
Galaxea_fascicularis_REEFv1___m1.4721.m1	1	1	adult_germline_sperm	adult_germline	2.66562405480633	0	0
Galaxea_fascicularis_REEFv1___m1.16938.m1	1	1	adult_neuron_13	adult_neuron	3.14464055599915	1	1
Galaxea_fascicularis_REEFv1___m1.1035.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689	0	0
Galaxea_fascicularis_REEFv1___m1.7736.m1	1	1	adult_gland_3_digestive	adult_gland	20.5819136187841	2	2
Galaxea_fascicularis_REEFv1___m1.19945.m1	1	1	adult_immune_1	adult_immune	2.67675894632375	1	1
Galaxea_fascicularis_REEFv1___m1.11376.m1	1	1	adult_neuron_13	adult_neuron	3.7060521976688	5	1
Galaxea_fascicularis_REEFv1___m1.9449.m1	1	1	adult_germline_sperm	adult_germline	3.87529010713992	3	2
Galaxea_fascicularis_REEFv1___m1.703.m1	1	1	adult_neuron_7	adult_neuron	3.31184660684474	4	1
Galaxea_fascicularis_REEFv1___m1.15754.m1	1	1	adult_neuron_13	adult_neuron	12.9899352764466	0	0
Galaxea_fascicularis_REEFv1___m1.10510.m1	1	1	adult_neuron_10	adult_neuron	3.32849030313656	5	2
Galaxea_fascicularis_REEFv1___m1.13886.m1	1	1	adult_germline_sperm	adult_germline	4.68087316954468	0	0
Galaxea_fascicularis_REEFv1___m1.6365.m1	2	2	adult_neuron_10	adult_neuron	2.62608223285488	2	1
Galaxea_fascicularis_REEFv1___m1.6365.m1	2	2	adult_epidermis_2	adult_epidermis	4.93576926375397	2	1
Galaxea_fascicularis_REEFv1___m1.16255.m1	1	1	adult_germline_sperm	adult_germline	2.82472380471969	0	0
Galaxea_fascicularis_REEFv1___m1.540.m1	1	1	adult_germline_sperm	adult_germline	2.71108631864293	0	0
Galaxea_fascicularis_REEFv1___m1.13529.m1	1	1	adult_neuron_10	adult_neuron	4.01181053259434	3	1
Galaxea_fascicularis_REEFv1___m1.16893.m1	1	1	adult_neuron_13	adult_neuron	2.67450709562474	3	1
Galaxea_fascicularis_REEFv1___m1.5185.m1	1	1	adult_neuron_13	adult_neuron	3.4075150302922	5	2
Galaxea_fascicularis_REEFv1___m1.17390.m1	1	1	adult_epidermis_2	adult_epidermis	5.39794607122629	4	2
Galaxea_fascicularis_REEFv1___m1.10632.m1	1	1	adult_neuron_12	adult_neuron	2.69194124775964	2	1
Galaxea_fascicularis_REEFv1___m1.2451.m1	4	3	adult_gastrodermis_musclelike	adult_gastrodermis	2.74810824377081	4	3
Galaxea_fascicularis_REEFv1___m1.2451.m1	4	3	adult_unknown	adult_unknown	2.81873224865227	4	3
Galaxea_fascicularis_REEFv1___m1.2451.m1	4	3	adult_epidermis_1	adult_epidermis	4.28269484662639	4	3
Galaxea_fascicularis_REEFv1___m1.2451.m1	4	3	adult_epidermis_2	adult_epidermis	2.56699405025439	4	3
Galaxea_fascicularis_REEFv1___m1.3115.m1	1	1	adult_neuron_13	adult_neuron	2.70505731625903	3	2
Galaxea_fascicularis_REEFv1___m1.4168.m1	1	1	adult_neuron_13	adult_neuron	3.9467596655763	2	1
Galaxea_fascicularis_REEFv1___m1.18245.m1	2	1	adult_gland_4	adult_gland	3.11345754545989	2	2
Galaxea_fascicularis_REEFv1___m1.18245.m1	2	1	adult_gland_3_digestive	adult_gland	5.00289170854439	2	2
Galaxea_fascicularis_REEFv1___m1.3757.m1	1	1	adult_germline_sperm	adult_germline	2.89027636373444	0	0
Galaxea_fascicularis_REEFv1___m1.6126.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.78149285700271	2	1
Galaxea_fascicularis_REEFv1___m1.7420.m1	1	1	adult_neuron_4	adult_neuron	2.54944775016153	1	1
Galaxea_fascicularis_REEFv1___m1.142.m1	5	3	adult_gland_2	adult_gland	2.59606330661398	4	3
Galaxea_fascicularis_REEFv1___m1.142.m1	5	3	adult_gland_5	adult_gland	2.82629761260656	4	3
Galaxea_fascicularis_REEFv1___m1.142.m1	5	3	adult_immune_2	adult_immune	2.78545828389387	4	3
Galaxea_fascicularis_REEFv1___m1.142.m1	5	3	adult_neuron_6	adult_neuron	5.26283886799061	4	3
Galaxea_fascicularis_REEFv1___m1.142.m1	5	3	adult_neuron_9	adult_neuron	2.88248858122078	4	3
Galaxea_fascicularis_REEFv1___m1.19027.m1	1	1	adult_neuron_11	adult_neuron	4.13120947714665	3	2
Galaxea_fascicularis_REEFv1___m1.16495.m1	1	1	adult_neuron_13	adult_neuron	2.60796225168558	0	0
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_10	adult_neuron	3.76494310746382	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_11	adult_neuron	7.58937943116259	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_12	adult_neuron	6.38292765619229	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_13	adult_neuron	7.33148120700586	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_8	adult_neuron	4.2079940825916	4	1
Galaxea_fascicularis_REEFv1___m1.15283.m1	6	1	adult_neuron_9	adult_neuron	2.95237139190481	4	1
Galaxea_fascicularis_REEFv1___m1.13765.m1	2	1	adult_neuron_13	adult_neuron	6.725824609038	1	1
Galaxea_fascicularis_REEFv1___m1.13765.m1	2	1	adult_neuron_9	adult_neuron	2.8264913237289	1	1
Galaxea_fascicularis_REEFv1___m1.11096.m1	1	1	adult_neuron_13	adult_neuron	3.63404166320788	1	1
Galaxea_fascicularis_REEFv1___m1.2053.m1	1	1	adult_germline_sperm	adult_germline	3.13268850551959	1	1
Galaxea_fascicularis_REEFv1___m1.4372.m1	2	1	adult_neuron_2	adult_neuron	3.75334048131381	2	1
Galaxea_fascicularis_REEFv1___m1.4372.m1	2	1	adult_neuron_13	adult_neuron	5.39540181175079	2	1
Galaxea_fascicularis_REEFv1___m1.13400.m1	1	1	adult_immune_1	adult_immune	3.79191912403597	0	0
Galaxea_fascicularis_REEFv1___m1.9255.m1	1	1	adult_neuron_13	adult_neuron	3.18250820065069	1	1
Galaxea_fascicularis_REEFv1___m1.1837.m1	1	1	adult_neuron_9	adult_neuron	2.52844940401942	4	1
Galaxea_fascicularis_REEFv1___m1.7737.m1	1	1	adult_gland_1	adult_gland	16.0732170874311	0	0
Galaxea_fascicularis_REEFv1___m1.17273.m1	1	1	adult_gastrodermis	adult_gastrodermis	2.68423482563816	1	1
Galaxea_fascicularis_REEFv1___m1.6525.m1	1	1	adult_neuron_3	adult_neuron	3.01153504821827	3	1
Galaxea_fascicularis_REEFv1___m1.708.m1	1	1	adult_gland_2	adult_gland	3.57359563418247	2	1
Galaxea_fascicularis_REEFv1___m1.2338.m1	1	1	adult_neuron_10	adult_neuron	2.78223392097879	1	1
Galaxea_fascicularis_REEFv1___m1.21399.m1	1	1	adult_germline_sperm	adult_germline	2.89829875312468	1	1
Galaxea_fascicularis_REEFv1___m1.9532.m1	1	1	adult_neuron_7	adult_neuron	3.18828199619427	2	1
Galaxea_fascicularis_REEFv1___m1.9536.m1	1	1	adult_neuron_14	adult_neuron	3.03035691750616	3	1
Galaxea_fascicularis_REEFv1___m1.1317.m1	1	1	adult_gland_1	adult_gland	7.27953395300798	0	0
Galaxea_fascicularis_REEFv1___m1.1764.m1	1	1	adult_germline_sperm	adult_germline	5.56801879960571	0	0
Galaxea_fascicularis_REEFv1___m1.17550.m1	1	1	adult_neuron_2	adult_neuron	4.43182064288851	2	1
Galaxea_fascicularis_REEFv1___m1.11650.m1	1	1	adult_neuron_8	adult_neuron	4.11186284016533	1	1
Galaxea_fascicularis_REEFv1___m1.9377.m1	1	1	adult_calicoblast	adult_calicoblast	3.52433375818469	0	0
Galaxea_fascicularis_REEFv1___m1.18852.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.76422932755465	0	0
Galaxea_fascicularis_REEFv1___m1.8197.m1	1	1	adult_neuron_13	adult_neuron	3.97390026597532	2	1
Galaxea_fascicularis_REEFv1___m1.18693.m1	3	2	adult_gastrodermis_musclelike	adult_gastrodermis	5.81427102879045	2	1
Galaxea_fascicularis_REEFv1___m1.18693.m1	3	2	adult_gastrodermis	adult_gastrodermis	3.76193079464149	2	1
Galaxea_fascicularis_REEFv1___m1.18693.m1	3	2	adult_alga-hosting_cells	adult_alga-hosting	5.20587209912388	2	1
Galaxea_fascicularis_REEFv1___m1.17034.m1	1	1	adult_germline_sperm	adult_germline	3.05140485806252	0	0
Galaxea_fascicularis_REEFv1___m1.667.m1	1	1	adult_immune_2	adult_immune	3.0443044652108	3	1
Galaxea_fascicularis_REEFv1___m1.20908.m1	1	1	adult_calicoblast	adult_calicoblast	4.13180471165088	1	1
Galaxea_fascicularis_REEFv1___m1.15162.m1	3	3	adult_gland_2	adult_gland	2.55831031513853	3	1
Galaxea_fascicularis_REEFv1___m1.15162.m1	3	3	adult_gastrodermis	adult_gastrodermis	4.85941910161215	3	1
Galaxea_fascicularis_REEFv1___m1.15162.m1	3	3	adult_alga-hosting_cells	adult_alga-hosting	9.06501194544654	3	1
Galaxea_fascicularis_REEFv1___m1.13648.m1	1	1	adult_neuron_10	adult_neuron	3.69468252776802	5	1
Galaxea_fascicularis_REEFv1___m1.17672.m1	1	1	adult_neuron_8	adult_neuron	2.54575650649945	6	2
Galaxea_fascicularis_REEFv1___m1.19991.m1	1	1	adult_epidermis_2	adult_epidermis	6.4952157434266	5	2
Galaxea_fascicularis_REEFv1___m1.14141.m1	2	1	adult_neuron_11	adult_neuron	4.3159421479395	9	2
Galaxea_fascicularis_REEFv1___m1.14141.m1	2	1	adult_neuron_5	adult_neuron	2.75810160208366	9	2
Galaxea_fascicularis_REEFv1___m1.13489.m1	2	1	adult_neuron_10	adult_neuron	2.76374561606057	7	1
Galaxea_fascicularis_REEFv1___m1.13489.m1	2	1	adult_neuron_8	adult_neuron	7.22570359871509	7	1
Galaxea_fascicularis_REEFv1___m1.7421.m1	2	1	adult_epidermis_1	adult_epidermis	3.69118386337988	2	1
Galaxea_fascicularis_REEFv1___m1.7421.m1	2	1	adult_epidermis_2	adult_epidermis	2.99268027891198	2	1
Galaxea_fascicularis_REEFv1___m1.17311.m1	1	1	adult_neuron_12	adult_neuron	3.46045255365673	7	1
Galaxea_fascicularis_REEFv1___m1.13929.m1	2	1	adult_neuron_10	adult_neuron	2.93622989273736	2	1
Galaxea_fascicularis_REEFv1___m1.13929.m1	2	1	adult_neuron_8	adult_neuron	8.19800123277022	2	1
Galaxea_fascicularis_REEFv1___m1.3079.m1	1	1	adult_neuron_8	adult_neuron	3.6421598992217	0	0
Galaxea_fascicularis_REEFv1___m1.2217.m1	1	1	adult_neuron_10	adult_neuron	2.63050930796426	4	1
Galaxea_fascicularis_REEFv1___m1.17798.m1	1	1	adult_neuron_13	adult_neuron	2.78102037230914	2	1
Galaxea_fascicularis_REEFv1___m1.20863.m1	1	1	adult_germline_sperm	adult_germline	7.85812068947018	0	0
Galaxea_fascicularis_REEFv1___m1.3511.m1	2	2	adult_unknown	adult_unknown	11.5441801411166	3	1
Galaxea_fascicularis_REEFv1___m1.3511.m1	2	2	adult_germline_sperm	adult_germline	7.66946591827469	3	1
Galaxea_fascicularis_REEFv1___m1.6887.m1	1	1	adult_germline_sperm	adult_germline	2.6118415381142	0	0
Galaxea_fascicularis_REEFv1___m1.16777.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.75988993054595	0	0
Galaxea_fascicularis_REEFv1___m1.4012.m1	1	1	adult_germline_sperm	adult_germline	4.33102201319492	0	0
Galaxea_fascicularis_REEFv1___m1.20502.m1	2	2	adult_mitotic_host_cells	adult_mitotic	2.66024947771464	0	0
Galaxea_fascicularis_REEFv1___m1.20502.m1	2	2	adult_germline_sperm	adult_germline	2.92309573780437	0	0
Galaxea_fascicularis_REEFv1___m1.5671.m1	2	1	adult_gland_10	adult_gland	7.01778053267467	0	0
Galaxea_fascicularis_REEFv1___m1.5671.m1	2	1	adult_gland_7	adult_gland	6.03200035221288	0	0
Galaxea_fascicularis_REEFv1___m1.15561.m1	1	1	adult_neuron_10	adult_neuron	2.57900054629196	0	0
Galaxea_fascicularis_REEFv1___m1.705.m1	1	1	adult_germline_sperm	adult_germline	2.9018347458027	0	0
Galaxea_fascicularis_REEFv1___m1.20184.m1	1	1	adult_neuron_10	adult_neuron	2.83160031426659	1	1
