sequence_id	orthogroup_id	species_id	topAnnotation_sseqid	topAnnotation_evalue	topAnnotation_bitscore	topAnnotation_staxids	topAnnotation_title	topTaxon_sseqid	topTaxon_evalue	topTaxon_bitscore	topTaxon_staxids	topTaxon_title
Exaiptasia_diaphana_CC7v1___AIPGENE20051	OG0007659	Exaiptasia_diaphana_CC7v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungia_scutaria_REEFv1___46772	OG0007659	Fungia_scutaria_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungia_spp_REEFv1___m4.13603.m1	OG0007659	Fungia_spp_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galaxea_fascicularis_REEFv1___m1.19678.m1	OG0007659	Galaxea_fascicularis_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Goniastrea_aspera_REEFv1___m3.8064.m1	OG0007659	Goniastrea_aspera_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Haliclystus_auricula_NANAv1___HAHA01052985.1.p1	OG0007659	Haliclystus_auricula_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Haliclystus_sanjuanensis_SJUSv1___HAHB01042067.1.p1	OG0007659	Haliclystus_sanjuanensis_SJUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_oligactis_GNCHv1___GHUC01011535.1.p1	OG0007659	Hydra_oligactis_GNCHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_oligactis_GNCHv1___GHUC01016551.1.p1	OG0007659	Hydra_oligactis_GNCHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_viridissima_99AUv1___scaffold27.g137.t1	OG0007659	Hydra_viridissima_99AUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_viridissima_99AUv1___scaffold75.g99.t1	OG0007659	Hydra_viridissima_99AUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___XP_047141205.1	OG0007659	Hydra_vulgaris_MIJPv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydractinia_echinata_NWAOv1___0011.114	OG0007659	Hydractinia_echinata_NWAOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydractinia_symbiolongicarpus_NEAOv1___0005.261	OG0007659	Hydractinia_symbiolongicarpus_NEAOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lucernaria_quadricornis_AIUSv1___HAHD01038039.1.p1	OG0007659	Lucernaria_quadricornis_AIUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Madracis_auretenra_REEFv1___50837	OG0007659	Madracis_auretenra_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_alcicornis_PRUSv1___GFAS01196721.1.p1	OG0007659	Millepora_alcicornis_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_alcicornis_PRUSv1___GFAS01203895.1.p1	OG0007659	Millepora_alcicornis_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_alcicornis_PRUSv1___GFAS01203896.1.p1	OG0007659	Millepora_alcicornis_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_alcicornis_PRUSv1___GFAS01203901.1.p1	OG0007659	Millepora_alcicornis_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_complanata_PRUSv1___GFGT01040378.1.p1	OG0007659	Millepora_complanata_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_complanata_PRUSv1___GFGT01167217.1.p1	OG0007659	Millepora_complanata_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_complanata_PRUSv1___GFGT01247994.1.p1	OG0007659	Millepora_complanata_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_sp_RR-2016_PRUSv1___GFGV01166080.1.p1	OG0007659	Millepora_sp_RR-2016_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_sp_RR-2016_PRUSv1___GFGV01166081.1.p1	OG0007659	Millepora_sp_RR-2016_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_squarrosa_PRUSv1___GFGU01059989.1.p1	OG0007659	Millepora_squarrosa_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_squarrosa_PRUSv1___GFGU01223459.1.p1	OG0007659	Millepora_squarrosa_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastraea_cavernosa_REEFv1___47550	OG0007659	Montastraea_cavernosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_cactus_SLJPv2___sc0000022.g0092.t1	OG0007659	Montipora_cactus_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_KBHIv3___RNAseq.g19738.t1	OG0007659	Montipora_capitata_KBHIv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_WTHIv1.1___g10783.t1	OG0007659	Montipora_capitata_WTHIv1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_efflorescens_SLJPv2___sc0000269.g0032.t1	OG0007659	Montipora_efflorescens_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript2548_f9p0_2138_m.1030	OG0007659	Montipora_foliosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014746_1.1	OG0007659	Nematostella_vectensis_RRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Orbicella_faveolata_NAPAv1___XP_020619314.1	OG0007659	Orbicella_faveolata_NAPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachyseris_speciosa_OIAUv0.12___0.1.m1.25108.m1	OG0007659	Pachyseris_speciosa_OIAUv0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Palythoa_variabilis_PCBRv1___GCVI01015920.1.p1	OG0007659	Palythoa_variabilis_PCBRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Palythoa_variabilis_PCBRv1___GCVI01015921.1.p1	OG0007659	Palythoa_variabilis_PCBRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Paramuricea_clavata_CTESv1___053491P1	OG0007659	Paramuricea_clavata_CTESv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalia_physalis_OKJPv1___GHBB01025448.1.p1	OG0007659	Physalia_physalis_OKJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalia_physalis_OKJPv1___GHBB01025449.1.p1	OG0007659	Physalia_physalis_OKJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalia_physalis_OKJPv1___GHBB01025450.1.p1	OG0007659	Physalia_physalis_OKJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalia_physalis_OKJPv1___GHBB01025451.1.p1	OG0007659	Physalia_physalis_OKJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_carnosus_REEFv1___43591	OG0007659	Platygyra_carnosus_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_sinensis_SDTHv1___evm.model.contig_19118.15	OG0007659	Platygyra_sinensis_SDTHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_homomalla_PRUSv1___TR5023_c1_g1_i1.p1	OG0007659	Plexaura_homomalla_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_homomalla_PRUSv1___TR5023_c1_g1_i2.p1	OG0007659	Plexaura_homomalla_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_homomalla_PRUSv1___TR5023_c1_g1_i3.p1	OG0007659	Plexaura_homomalla_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_kukenthali_PRUSv1___TR7932_c0_g1_i1.p1	OG0007659	Plexaura_kukenthali_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_kukenthali_PRUSv1___TR7932_c0_g1_i2.p1	OG0007659	Plexaura_kukenthali_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_KBHIv2___RNAseq.g28297.t1	OG0007659	Pocillopora_acuta_KBHIv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_LBIDv1___TCONS_00022743.p1	OG0007659	Pocillopora_acuta_LBIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_SIPAv1___00002788-RA	OG0007659	Pocillopora_damicornis_SIPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript15983_f3p0_1857_m.758	OG0007659	Pocillopora_damicornis_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript3853_f2p0_3468_m.16	OG0007659	Pocillopora_damicornis_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_meandrina_KBHIv1___RNAseq.g29287.t1	OG0007659	Pocillopora_meandrina_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_RSSAv1___g468.t1	OG0007659	Pocillopora_verrucosa_RSSAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_XSCSv1___transcript_HQ_E1_1_transcript12150_f2p0_1763_m.1194	OG0007659	Pocillopora_verrucosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_XSCSv1___transcript_HQ_E1_1_transcript17092_f36p0_1367_m.203	OG0007659	Pocillopora_verrucosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podocoryna_carnea_NANAv1___GBEH01012984.1.p1	OG0007659	Podocoryna_carnea_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podocoryna_carnea_NANAv1___GBEH01116972.1.p1	OG0007659	Podocoryna_carnea_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_astreoides_BBBMv1___46039-RA	OG0007659	Porites_astreoides_BBBMv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_australiensis_SLJPv1___s0600.g7.t1	OG0007659	Porites_australiensis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_compressa_KBHIv1___RNAseq.g5020.t1	OG0007659	Porites_compressa_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_REEFv1___21093	OG0007659	Porites_lobata_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lutea_OIAUv1.1___m8.21558.m1	OG0007659	Porites_lutea_OIAUv1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lutea_OIAUv1.1___m8.21559.m1	OG0007659	Porites_lutea_OIAUv1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porpita_porpita_YOJPv1___GHBA01067902.1.p1	OG0007659	Porpita_porpita_YOJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudodiploria_strigosa_REEFv1___8603	OG0007659	Pseudodiploria_strigosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rhodactis_indosinensis_NATWv1___GELO01003584.1.p1	OG0007659	Rhodactis_indosinensis_NATWv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ricordea_yuma_NAAUv1___GELN01031458.1.p1	OG0007659	Ricordea_yuma_NAAUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scolanthus_callimorphus_CRFRv1___25232.1	OG0007659	Scolanthus_callimorphus_CRFRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seriatopora_hystrix_REEFv1___35460	OG0007659	Seriatopora_hystrix_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___7195	OG0007659	Stylophora_pistillata_GAJOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Turritopsis_sp_SK-2016_TBJPv1___IAAF01044351.1.p1	OG0007659	Turritopsis_sp_SK-2016_TBJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Turritopsis_sp_SK-2016_TBJPv1___IAAF01054410.1.p1	OG0007659	Turritopsis_sp_SK-2016_TBJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Velella_velella_OKJPv1___GHAZ01138240.1.p1	OG0007659	Velella_velella_OKJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Xenia_sp_CTEAv1___Xe_008372-T1	OG0007659	Xenia_sp_CTEAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_acuminata_SLJPv1___s0054.g108.t1	OG0008058	Acropora_acuminata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_acuminata_SLJPv1___s2969.g1.t1	OG0008058	Acropora_acuminata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_cytherea_SLJPv1___s0036.g122.t1	OG0008058	Acropora_cytherea_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_digitifera_SLJPv2___s0006.g118.t1	OG0008058	Acropora_digitifera_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_echinata_SLJPv1___s0115.g58.t1	OG0008058	Acropora_echinata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_hyacinthus_NANAv1___isotig04522	OG0008058	Acropora_hyacinthus_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_hyacinthus_SLJPv1___s0252.g19.t1	OG0008058	Acropora_hyacinthus_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_microphthalma_SLJPv1___s0232.g13.t1	OG0008058	Acropora_microphthalma_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_millepora_JSIDv2.1___XP_029204958.1	OG0008058	Acropora_millepora_JSIDv2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_muricata_SLJPv1___s0100.g14.t1	OG0008058	Acropora_muricata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_muricata_XSCSv1___transcript_HQ_E2_1_transcript15288_f48p0_1628_m.943	OG0008058	Acropora_muricata_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_nasuta_SLJPv1___s0029.g138.t1	OG0008058	Acropora_nasuta_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_selago_SLJPv1___s0185.g24.t1	OG0008058	Acropora_selago_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_tenuis_SLJPv1___s0069.g12.t1	OG0008058	Acropora_tenuis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_yongei_SLJPv1___s0074.g36.t1	OG0008058	Acropora_yongei_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Actinia_equina_RHUKv1___evm.utg6459.50	OG0008058	Actinia_equina_RHUKv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Alatina_alata_BNNLv1-TRANS___67941	OG0008058	Alatina_alata_BNNLv1-TRANS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_58.16	OG0008058	Amplexidiscus_fenestrafer_MSMEv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Anthopleura_elegantissima_REEFv1___61185	OG0008058	Anthopleura_elegantissima_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_myriophthalma_SLJPv2___sc0000042.g0169.t1	OG0008058	Astreopora_myriophthalma_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_sp_REEFv1___30500	OG0008058	Astreopora_sp_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aurelia_aurita_ALTOv1___scaffold39.g94.t1	OG0008058	Aurelia_aurita_ALTOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aurelia_aurita_RSPOv1___scaffold84.g20.t1	OG0008058	Aurelia_aurita_RSPOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Calvadosia_cruxmelitensis_CRGBv3.2___g1667.t1_2	OG0008058	Calvadosia_cruxmelitensis_CRGBv3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Calvadosia_cruxmelitensis_NANAv1___HAHC01000317.1.p1	OG0008058	Calvadosia_cruxmelitensis_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Calvadosia_cruxmelitensis_NANAv1___HAHC01000318.1.p1	OG0008058	Calvadosia_cruxmelitensis_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cassiopea_xamachana_T1-Av2___g7919.t1	OG0008058	Cassiopea_xamachana_T1-Av2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clytia_hemispaerica_NANAv1___TCONS_00003074	OG0008058	Clytia_hemispaerica_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Corallium_rubrum_MRFRv1___Contig_9175.p1	OG0008058	Corallium_rubrum_MRFRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Corynactis_australis_JBAUv1___GELM01044949.1.p1	OG0008058	Corynactis_australis_JBAUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Craterolophus_convolvulus_RYUSv1___HAGZ01054386.1.p1	OG0008058	Craterolophus_convolvulus_RYUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ctenactis_echinata_NAJPv1___GDZV01019286.1.p1	OG0008058	Ctenactis_echinata_NAJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Exaiptasia_diaphana_CC7v1___AIPGENE3487	OG0008058	Exaiptasia_diaphana_CC7v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Exaiptasia_diaphana_CC7v1___AIPGENE3577	OG0008058	Exaiptasia_diaphana_CC7v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungia_scutaria_REEFv1___31812	OG0008058	Fungia_scutaria_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Goniastrea_aspera_REEFv1___m3.27790.m1	OG0008058	Goniastrea_aspera_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Haliclystus_auricula_NANAv1___HAHA01059673.1.p1	OG0008058	Haliclystus_auricula_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_oligactis_GNCHv1___GHUC01012035.1.p1	OG0008058	Hydra_oligactis_GNCHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_viridissima_99AUv1___scaffold528.g26.t1	OG0008058	Hydra_viridissima_99AUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___XP_012564002.1	OG0008058	Hydra_vulgaris_MIJPv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydractinia_echinata_NWAOv1___0048.71	OG0008058	Hydractinia_echinata_NWAOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydractinia_symbiolongicarpus_NEAOv1___0013.79	OG0008058	Hydractinia_symbiolongicarpus_NEAOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hydractinia_symbiolongicarpus_NEAOv1___0013.96	OG0008058	Hydractinia_symbiolongicarpus_NEAOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lucernaria_quadricornis_AIUSv1___HAHD01013623.1.p1	OG0008058	Lucernaria_quadricornis_AIUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Madracis_auretenra_REEFv1___1245	OG0008058	Madracis_auretenra_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_alcicornis_PRUSv1___GFAS01235054.1.p1	OG0008058	Millepora_alcicornis_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_sp_RR-2016_PRUSv1___GFGV01167055.1.p1	OG0008058	Millepora_sp_RR-2016_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Millepora_squarrosa_PRUSv1___GFGU01143688.1.p1	OG0008058	Millepora_squarrosa_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastraea_cavernosa_REEFv1___27271	OG0008058	Montastraea_cavernosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastrea_cavernosa_FGUSv2___11292-RA	OG0008058	Montastrea_cavernosa_FGUSv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_aequituberculata_NANAv1___comp35549_c0_seq2	OG0008058	Montipora_aequituberculata_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_aequituberculata_NANAv1___comp35549_c0_seq3	OG0008058	Montipora_aequituberculata_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_aequituberculata_NANAv1___comp35549_c0_seq5	OG0008058	Montipora_aequituberculata_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_aequituberculata_NANAv1___comp35549_c0_seq8	OG0008058	Montipora_aequituberculata_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_cactus_SLJPv2___sc0000256.g0018.t1	OG0008058	Montipora_cactus_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_KBHIv3___RNAseq.g46775.t1	OG0008058	Montipora_capitata_KBHIv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_WTHIv1.1___g22815.t1	OG0008058	Montipora_capitata_WTHIv1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_efflorescens_SLJPv2___sc0000089.g0024.t1	OG0008058	Montipora_efflorescens_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript2829_f4p0_2033_m.898	OG0008058	Montipora_foliosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Morbakka_virulenta_ODJPv1___scaffold255.g15.t1	OG0008058	Morbakka_virulenta_ODJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010085_1.1	OG0008058	Nematostella_vectensis_RRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Orbicella_faveolata_NAPAv1___XP_020628710.1	OG0008058	Orbicella_faveolata_NAPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachyseris_speciosa_OIAUv0.12___0.1.m1.35722.m1	OG0008058	Pachyseris_speciosa_OIAUv0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Palythoa_variabilis_PCBRv1___GCVI01053297.1.p1	OG0008058	Palythoa_variabilis_PCBRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Paramuricea_clavata_CTESv1___030869P1	OG0008058	Paramuricea_clavata_CTESv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalia_physalis_OKJPv1___GHBB01009561.1.p1	OG0008058	Physalia_physalis_OKJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_carnosus_REEFv1___38846	OG0008058	Platygyra_carnosus_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_sinensis_SDTHv1___evm.model.contig_63654.3	OG0008058	Platygyra_sinensis_SDTHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_homomalla_PRUSv1___TR20623_c0_g1_i1.p1	OG0008058	Plexaura_homomalla_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_homomalla_PRUSv1___TR20623_c0_g2_i1.p1	OG0008058	Plexaura_homomalla_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_kukenthali_PRUSv1___TR13532_c0_g3_i1.p1	OG0008058	Plexaura_kukenthali_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plexaura_kukenthali_PRUSv1___TR13532_c0_g3_i2.p1	OG0008058	Plexaura_kukenthali_PRUSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_KBHIv2___TS.g8005.t1	OG0008058	Pocillopora_acuta_KBHIv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_LBIDv1___TCONS_00056720.p1	OG0008058	Pocillopora_acuta_LBIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_cf_effusa_NAPFv3___00029139	OG0008058	Pocillopora_cf_effusa_NAPFv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript14264_f2p0_2049_m.1256	OG0008058	Pocillopora_damicornis_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript14450_f14p0_2013_m.524	OG0008058	Pocillopora_damicornis_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_meandrina_KBHIv1___RNAseq.g27877.t1	OG0008058	Pocillopora_meandrina_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_RSSAv1___g7234.t1	OG0008058	Pocillopora_verrucosa_RSSAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_XSCSv1___transcript_HQ_E1_1_transcript7124_f23p0_1989_m.120	OG0008058	Pocillopora_verrucosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podocoryna_carnea_NANAv1___GBEH01058582.1.p1	OG0008058	Podocoryna_carnea_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Podocoryna_carnea_NANAv1___GBEH01179200.1.p1	OG0008058	Podocoryna_carnea_NANAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_astreoides_BBBMv1___00327-RA	OG0008058	Porites_astreoides_BBBMv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_compressa_KBHIv1___RNAseq.g4771.t1	OG0008058	Porites_compressa_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_REEFv1___3171	OG0008058	Porites_lobata_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_rus_NAIDv1___34020_t	OG0008058	Porites_rus_NAIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porpita_porpita_YOJPv1___GHBA01056624.1.p1	OG0008058	Porpita_porpita_YOJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porpita_porpita_YOJPv1___GHBA01056625.1.p1	OG0008058	Porpita_porpita_YOJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
